encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,0,1,0,1,2.19
1,0,0,1,0,0,0,1,0,1,0,2.24
0,0,0,0,1,0,0,0,0,1,0,2.22
0,0,0,0,1,0,0,0,1,0,1,2.09
0,1,0,0,1,0,0,1,1,0,1,2.25
0,1,0,1,0,0,0,1,1,1,0,2.24
0,0,0,1,0,0,0,1,1,0,0,2.24
1,0,0,0,1,0,0,0,1,0,1,2.26
0,0,0,0,1,0,0,1,0,0,1,2.24
0,0,0,0,1,0,0,1,1,0,1,2.35
0,0,0,0,1,0,0,0,1,0,0,2.36
0,0,0,0,1,0,0,0,0,0,1,2.23
1,1,0,0,1,0,0,0,0,1,0,2.08
1,0,0,0,0,0,1,0,1,0,0,2.1
1,0,0,0,1,0,0,0,1,0,0,2.22
0,1,0,0,1,0,0,0,0,0,1,2.25
1,1,0,0,1,0,0,0,1,0,1,2.3
0,0,1,0,0,0,0,1,1,1,0,2.31
0,0,0,0,0,1,0,0,1,1,0,2.32
1,0,0,1,0,1,0,1,0,0,0,45.87330444657411
0,0,1,0,0,0,0,1,1,1,0,2.31
1,0,0,1,0,0,0,1,0,1,0,2.24
0,1,0,0,1,0,0,0,1,0,1,2.19
0,1,0,0,1,0,0,1,1,0,1,2.25
1,1,0,0,1,0,0,0,0,1,0,2.08
0,0,0,1,0,0,0,1,1,0,0,2.24
0,1,0,1,0,0,0,1,1,1,0,2.24
0,0,0,0,1,0,0,0,1,0,1,2.09
0,0,0,0,1,0,0,1,1,0,1,2.35
1,1,0,0,1,0,0,0,1,0,1,2.3
0,0,0,1,1,0,0,0,1,0,1,45.876630398790454
1,0,0,0,1,0,0,0,0,1,0,5.33
1,1,0,0,0,0,0,0,0,0,0,45.87400417027788
0,1,0,1,0,1,0,1,1,1,0,45.87852586393175
0,0,1,0,1,0,0,0,1,1,0,45.87764143736963
0,1,0,1,0,0,0,0,1,0,1,45.87620412297272
0,0,0,0,0,0,0,0,1,0,1,45.871385958512626
1,0,0,0,1,0,0,1,0,0,1,5.1
0,0,0,0,1,0,0,0,0,0,0,2.26
0,0,0,0,1,1,0,0,1,0,1,45.87794901976736
0,0,0,0,1,0,1,0,1,0,0,45.87176249985639
1,0,0,0,0,0,0,0,0,1,0,45.87639437107021
0,1,0,0,1,0,0,0,1,0,0,4.0
1,0,0,1,1,0,0,0,1,0,0,45.87123865325434
1,0,0,0,0,0,1,0,1,1,0,5.19
0,1,0,1,0,0,0,1,0,0,0,2.28
0,1,0,0,1,0,0,1,1,0,0,45.87
1,0,0,0,1,1,0,0,0,1,0,45.873703683031046
1,1,0,1,1,0,0,0,0,1,0,45.87572814849962
1,1,0,1,1,0,0,0,0,0,1,45.874653829217536
0,0,0,0,0,0,0,0,0,0,0,45.871605156940106
1,1,1,0,1,0,0,0,1,1,0,45.87429920358304
1,0,0,1,0,0,0,0,1,0,0,5.25
0,0,0,0,1,0,0,1,0,1,0,5.31
0,1,0,0,1,1,1,0,1,1,0,45.873994898331205
0,1,0,1,0,0,0,1,1,0,1,45.877215459333065
0,0,1,1,0,0,0,1,1,0,0,45.875020379878755
1,1,0,0,1,0,0,0,0,0,0,2.23
1,0,0,0,0,1,1,0,1,1,0,45.871200679533544
1,0,0,0,1,0,0,0,0,0,1,5.22
0,0,0,0,0,1,0,0,1,0,1,45.873676382311466
0,1,0,0,1,0,1,1,1,1,0,45.87254749080439
1,1,0,0,1,0,0,0,1,1,0,5.65
0,1,0,1,1,0,0,0,1,1,1,45.87244949979129
0,0,0,0,0,0,0,0,0,1,0,45.87559624516787
1,1,0,1,0,0,0,1,0,1,0,5.71
1,1,0,0,0,0,0,0,0,1,0,45.876050885884354
0,0,0,1,1,0,1,1,0,0,1,45.8789713585604
0,0,0,0,1,0,0,0,0,1,1,2.31
1,0,0,1,0,0,1,0,1,1,0,45.8777444665242
0,0,1,1,1,0,0,0,0,0,1,45.87485126747289
1,1,0,0,1,0,0,0,1,1,1,5.23
0,0,0,0,0,0,1,0,0,0,1,45.87591835682727
0,0,0,1,1,0,0,1,0,0,1,45.87426738876693
0,0,0,0,0,0,1,0,1,0,0,2.16
1,1,0,0,0,0,1,0,1,1,1,45.877578229975434
0,1,0,0,0,0,0,0,0,0,0,45.871279007912605
0,0,0,1,1,0,0,0,0,1,0,45.87497763452464
0,0,0,0,1,0,0,1,1,1,0,5.29
1,1,1,1,0,0,0,0,1,0,1,45.87225101605426
0,1,0,1,0,1,0,1,0,1,1,45.87153196236526
0,0,1,1,0,0,0,0,1,0,1,45.875189856936345
1,1,0,1,0,0,1,0,1,0,0,45.87237313020079
0,0,0,1,0,0,0,1,0,1,1,45.87451691243623
1,1,0,0,1,0,0,0,1,0,0,31.8
0,0,0,0,0,0,1,0,0,1,0,18.03
1,0,0,0,1,0,1,1,0,0,1,45.87580417957377
1,1,0,0,1,0,0,1,1,0,0,5.17
1,0,0,0,1,0,1,0,0,1,0,45.87610547350863
1,0,1,0,1,0,0,0,1,0,1,45.878648658002106
