NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,0,0,0,0,0,1,0,0,8,160,0,2.8741,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,2.8741,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.8741,1
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,1,2.8741,1
0,0,0,0,0,0,0,0,0,1,1,1,1,22,8,2,1.8889,1
1,0,1,1,0,1,0,1,0,1,0,1,0,48,320,0,1.8889,1
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,2,1.8889,1
0,0,0,1,1,0,0,0,0,0,0,1,0,48,320,0,1.8889,1
0,0,1,1,0,1,0,1,0,1,0,0,0,44,160,0,1.8889,1
1,0,1,1,0,1,0,0,0,1,1,1,0,44,160,0,1.8889,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,2.3667,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.3667,1
