encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,2.133333,1
0,1,0,1,0,0,0,1,0,0,0,2.190476,1
0,1,0,0,1,0,0,0,1,0,1,2.270833,1
1,1,0,0,0,1,0,0,0,0,0,2.138889,1
1,1,0,0,1,0,0,0,0,0,0,2.111111,1
1,0,0,0,1,0,0,0,1,0,1,2.190476,1
1,0,0,0,1,0,0,0,1,0,0,2.047619,1
0,1,0,0,1,0,0,0,0,0,0,1.583333,1
0,1,0,0,1,0,0,1,1,1,1,1.222222,1
1,1,0,0,0,1,0,1,0,0,0,1.166667,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,1,0,0,0,1,1,1,0,2.0,1
0,1,0,0,1,0,0,1,1,0,1,2.083333,1
0,0,0,1,0,0,0,1,1,0,0,2.0,1
0,0,0,0,1,0,0,0,1,0,1,1.666667,1
