encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,1,0,0,1,10.36
0,0,0,0,0,1,0,0,0,1,0,10.23
0,1,0,0,1,0,0,0,1,0,1,10.17
0,0,0,0,1,0,0,0,0,0,0,10.74
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,1,0,0,0,1,1,0,0,10.3
1,0,0,0,1,0,0,0,1,0,1,10.16
1,1,0,0,1,0,0,0,0,0,0,10.28
1,1,0,0,0,0,1,0,0,0,0,10.35
1,0,0,0,1,0,0,0,1,0,0,10.19
0,0,0,0,0,1,0,1,1,1,0,9.33
0,1,0,0,0,1,0,0,0,0,0,10.13
0,0,0,1,0,0,0,1,1,1,0,10.72
0,0,0,0,1,0,0,0,0,0,1,10.72
1,1,0,0,1,0,0,0,0,0,1,10.46
0,0,0,0,0,1,0,1,0,1,0,10.73
0,0,0,0,0,1,0,0,0,0,0,10.19
0,0,0,0,1,0,0,0,1,0,1,10.31
0,0,0,0,1,0,0,0,1,0,0,9.33
0,1,1,0,0,1,1,1,0,0,1,314.9814809153589
0,0,1,0,0,0,1,1,0,1,1,314.9881083115878
1,1,0,0,1,1,0,1,0,0,0,314.9858892721748
0,1,1,1,0,1,0,1,1,0,0,314.98647116937394
1,1,0,1,1,0,1,1,0,0,1,314.98110488608546
1,0,0,1,1,0,1,0,0,1,1,314.98546722480046
0,0,1,0,0,1,0,0,0,0,0,314.9862872155287
1,1,1,0,1,1,0,0,0,0,0,314.98126604175565
0,1,1,1,1,0,1,0,0,0,0,314.9867669697861
1,1,1,0,1,1,0,0,0,1,0,314.9859687958094
0,1,1,0,1,0,0,0,0,0,0,314.9818529736787
1,1,0,0,1,0,0,0,1,0,0,230.29
1,0,0,0,1,0,1,0,1,0,0,314.98215728874004
0,0,0,1,0,0,0,0,0,0,1,314.9832196090032
0,1,0,0,0,0,0,1,1,1,1,314.98658760652614
0,1,0,1,0,0,0,0,0,0,1,314.9811372842617
0,1,1,1,1,0,0,0,1,0,0,314.9870530668595
0,0,0,1,1,1,0,0,1,0,1,314.9878210942548
1,0,1,0,1,0,1,0,1,1,0,314.98874628825973
1,1,1,0,1,0,0,0,0,0,1,314.9825511431947
0,0,0,1,1,0,0,0,1,0,0,314.9834936656806
0,1,0,0,0,1,0,0,1,0,0,15.68
0,0,0,0,0,0,0,0,0,0,0,314.9881526905376
1,1,0,0,1,0,0,0,1,0,1,10.73
1,0,1,0,0,0,1,0,0,0,0,314.98279045297016
0,0,0,1,0,0,0,1,0,0,0,25.17
1,0,0,0,1,0,0,1,1,0,0,24.93
1,0,0,0,1,0,0,0,1,1,1,14.44
0,0,0,0,1,0,0,1,0,0,0,23.62
0,0,0,0,0,1,0,1,0,0,0,10.7
0,0,0,0,0,1,0,1,0,0,1,314.98285214441415
1,1,0,0,0,0,0,0,0,1,1,314.9859771060011
0,0,0,0,1,1,0,0,1,0,0,314.986974545279
1,0,1,0,1,0,0,0,0,1,1,314.98486927613186
1,1,0,0,1,0,1,0,1,0,1,314.98872249249166
0,1,0,0,1,0,0,0,1,0,0,25.1
0,1,0,1,0,0,0,1,1,0,0,186.47
0,0,0,0,0,1,1,0,0,1,0,314.9813893867713
0,1,0,0,1,0,0,0,0,0,0,10.5
1,1,1,0,0,1,0,0,0,1,0,314.98656595399814
0,1,0,0,1,0,0,1,0,0,1,28.6
0,0,0,1,1,0,0,1,1,0,0,314.98402701893923
1,0,0,0,0,0,0,1,0,0,0,314.98325973892463
0,0,0,0,1,0,1,0,0,0,0,314.9839433767319
0,0,0,0,1,0,1,0,1,1,1,314.9876587398407
0,0,0,0,0,0,0,0,1,0,1,314.98812910596115
0,0,0,0,0,0,0,0,0,0,1,314.9880974861606
1,1,0,0,1,0,0,0,1,1,1,13.79
1,0,0,0,1,0,0,0,0,0,0,14.66
0,0,0,1,0,1,0,1,0,0,0,314.986854480376
1,0,0,1,1,0,0,0,1,0,1,314.9827192266305
1,1,0,0,0,0,0,0,0,0,0,314.98407778920347
1,1,1,0,0,0,1,0,0,0,1,314.98211018938247
0,1,1,0,1,0,0,0,1,0,1,314.9827132821805
1,0,1,1,1,0,0,0,1,0,1,314.98518615406664
0,1,0,0,1,0,0,0,0,0,1,10.7
0,0,0,1,0,0,0,1,1,0,1,314.98708232708213
1,0,0,0,0,1,0,0,0,0,0,13.52
0,0,0,0,0,1,0,1,1,0,0,14.93
0,0,0,1,0,1,0,0,1,0,0,314.98525528449267
0,0,0,0,1,1,0,0,1,1,0,314.98789608112713
0,1,0,0,1,0,1,0,1,0,1,314.9850643272435
0,0,0,1,0,0,0,1,0,0,1,314.9855950701681
0,0,0,0,1,1,0,1,1,1,1,314.9824784269158
1,0,1,0,1,0,1,0,1,0,0,314.98465912860485
0,0,0,0,0,1,0,0,1,1,0,10.68
1,1,0,0,0,1,1,1,1,1,0,314.9840593516892
1,0,1,1,0,0,1,0,0,0,1,314.9818143559618
1,1,0,0,0,1,1,0,0,0,0,314.9878300533859
0,0,0,0,0,0,1,0,1,0,0,10.16
