encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.765428,1
0,1,0,0,1,0,0,0,1,0,1,2.66881,1
0,0,0,0,1,0,0,1,0,0,1,1.868687,1
0,1,0,0,1,0,0,1,1,0,1,2.087081,1
1,1,0,0,1,0,0,0,0,0,1,2.096979,1
0,0,0,0,0,1,0,1,1,1,0,1.930909,1
1,0,0,0,1,0,0,1,1,0,1,1.004018,0
0,1,0,0,0,1,0,1,1,1,0,1.004018,0
0,1,0,0,0,1,0,0,1,0,0,1.004018,0
0,1,0,0,1,0,0,0,1,1,1,1.004018,1
0,0,0,0,1,0,0,0,0,0,0,1.050527,1
1,0,0,1,0,0,0,0,1,1,0,2.294655,1
0,1,0,0,1,0,0,0,0,0,1,1.438373,1
0,0,0,0,0,1,0,0,0,1,0,2.391921,1
0,0,0,0,1,0,0,1,1,0,1,0.985836,0
1,0,0,0,1,0,0,0,1,0,1,2.236765,1
0,1,0,0,1,0,0,1,1,1,1,1.748133,1
0,0,0,0,1,0,0,0,1,0,1,1.907718,1
0,0,0,0,0,1,0,0,1,1,0,1.929952,1
0,0,0,0,1,0,0,0,0,0,1,1.278755,1
0,1,0,0,1,0,0,0,0,0,0,1.8111,1
0,0,0,0,1,0,0,0,1,0,0,1.642391,1
1,1,0,0,1,0,0,0,0,1,0,1.948518,1
0,0,0,0,1,0,0,0,0,1,0,2.006061,1
