iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,0.428571,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10,2.25,1
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,0.428571,0
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,90,0.428571,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,0.428571,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,1.952381,1
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.428571,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0.428571,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,90,2.623377,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.183673,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,2.4,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,1.928571,1
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.714286,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,2.285714,1
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.0,1
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.952381,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.428571,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10,1.857143,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,2.0,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.428571,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,1.714286,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,1.857143,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,1.428571,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10,1.428571,1
