encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,workload
0,0,0,0,1,0,0,0,0,1,0,artificl.tar
0,1,1,0,0,0,0,1,0,0,0,artificl.tar
0,0,0,0,1,0,0,0,0,1,1,artificl.tar
1,0,0,0,0,0,1,0,1,0,0,artificl.tar
0,0,0,1,0,0,0,0,0,1,0,artificl.tar
0,0,0,0,1,0,0,0,1,0,0,artificl.tar
0,0,0,0,0,1,0,0,1,1,0,artificl.tar
0,0,0,0,1,0,0,0,1,1,1,artificl.tar
0,0,0,0,0,1,0,1,0,0,0,artificl.tar
0,0,0,0,1,0,0,0,0,0,0,artificl.tar
0,0,0,0,0,1,0,0,0,0,0,artificl.tar
0,0,0,0,0,1,0,1,1,1,0,artificl.tar
1,0,0,1,0,0,0,1,0,1,0,artificl.tar
0,0,0,0,0,1,0,1,0,1,0,artificl.tar
0,1,0,0,0,1,0,0,1,1,0,artificl.tar
0,0,0,1,0,0,0,0,0,0,0,artificl.tar
0,0,0,1,0,0,0,1,0,0,0,artificl.tar
0,0,0,0,1,0,0,1,0,0,0,artificl.tar
0,0,0,0,0,0,1,0,0,1,0,artificl.tar
0,0,0,0,0,0,1,1,0,0,0,artificl.tar
0,0,0,0,1,0,0,0,0,1,0,misc.tar
0,1,1,0,0,0,0,1,0,0,0,misc.tar
0,0,0,0,0,1,0,0,1,1,0,misc.tar
0,0,0,0,1,0,0,0,0,1,0,misc.tar
0,1,1,0,0,0,0,1,0,0,0,misc.tar
0,0,0,0,0,1,0,0,1,1,0,misc.tar
1,0,0,0,0,0,1,0,1,0,0,misc.tar
0,0,0,0,1,0,0,0,1,0,0,misc.tar
0,0,0,0,0,1,0,1,0,0,0,misc.tar
1,0,0,0,0,0,1,0,1,0,0,misc.tar
0,0,0,0,1,0,0,0,1,0,0,misc.tar
0,0,0,0,0,1,0,1,0,0,0,misc.tar
0,0,0,0,0,0,1,0,1,0,0,misc.tar
0,1,0,1,0,0,0,1,0,0,0,misc.tar
0,0,0,0,0,1,0,1,0,1,0,misc.tar
0,0,0,0,1,0,0,0,0,1,1,misc.tar
0,0,0,0,1,0,0,0,0,0,0,misc.tar
0,0,0,0,1,0,0,0,0,1,1,misc.tar
0,0,0,0,1,0,0,0,0,0,0,misc.tar
0,0,0,0,0,1,0,1,1,1,0,misc.tar
0,0,0,0,0,1,0,0,1,1,0,ambivert.wav.tar
0,0,0,0,0,1,0,0,1,1,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,0,0,1,ambivert.wav.tar
0,0,0,0,0,1,0,1,0,1,0,ambivert.wav.tar
0,0,0,0,0,1,0,0,0,0,0,ambivert.wav.tar
0,1,0,0,1,0,0,0,0,0,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,0,1,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,0,1,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,1,0,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,1,0,0,ambivert.wav.tar
1,0,0,0,0,0,1,0,1,0,0,ambivert.wav.tar
0,0,0,0,0,1,0,1,0,0,0,ambivert.wav.tar
1,0,0,0,0,0,1,0,1,0,0,ambivert.wav.tar
0,0,0,0,0,1,0,1,0,0,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,0,0,0,ambivert.wav.tar
1,1,0,0,1,0,0,0,0,1,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,0,0,0,ambivert.wav.tar
0,0,0,0,0,1,0,1,1,1,0,ambivert.wav.tar
1,0,0,0,1,0,0,0,1,0,0,ambivert.wav.tar
0,1,1,0,0,0,0,1,0,0,0,ambivert.wav.tar
0,0,0,0,1,0,0,0,1,0,1,uiq2-4.bin
1,0,0,0,0,0,1,0,1,0,0,uiq2-4.bin
1,0,0,0,0,0,1,0,1,0,0,uiq2-4.bin
0,0,0,0,0,1,0,1,0,0,0,uiq2-4.bin
0,0,0,0,0,1,0,1,0,0,0,uiq2-4.bin
0,0,0,0,0,0,1,0,1,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,0,uiq2-4.bin
0,1,0,0,1,0,0,0,0,0,0,uiq2-4.bin
0,0,0,0,0,1,0,0,0,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,0,1,uiq2-4.bin
0,1,1,0,0,0,0,1,0,0,0,uiq2-4.bin
0,1,1,0,0,0,0,1,0,0,0,uiq2-4.bin
0,0,0,0,0,1,0,0,1,0,0,uiq2-4.bin
0,0,0,0,1,0,0,1,0,0,1,uiq2-4.bin
0,0,0,0,0,1,0,0,0,1,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,0,0,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,1,uiq2-4.bin
0,0,0,0,1,0,0,0,0,1,1,uiq2-4.bin
1,0,0,0,0,0,1,1,0,0,0,enwik8.tar
0,0,0,0,0,1,0,0,0,0,0,enwik8.tar
0,0,0,0,1,0,0,0,0,1,0,enwik8.tar
0,0,0,0,1,0,0,0,0,1,0,enwik8.tar
0,1,1,0,0,0,0,1,0,0,0,enwik8.tar
0,1,1,0,0,0,0,1,0,0,0,enwik8.tar
0,0,0,0,1,0,0,0,0,0,1,enwik8.tar
0,0,0,0,1,0,0,0,0,0,0,enwik8.tar
0,0,0,0,1,0,0,0,0,0,0,enwik8.tar
0,0,0,0,0,1,0,0,1,0,0,enwik8.tar
0,0,0,0,0,0,1,0,1,0,0,enwik8.tar
0,0,0,0,1,0,0,0,1,0,0,enwik8.tar
0,0,0,0,1,0,0,0,1,0,0,enwik8.tar
1,0,0,0,1,0,0,0,1,0,0,enwik8.tar
0,1,0,0,0,0,1,0,0,1,0,enwik8.tar
1,0,0,0,0,0,1,0,1,0,0,enwik8.tar
0,1,0,0,1,0,0,0,0,0,0,enwik8.tar
0,0,0,0,1,0,0,0,1,0,1,enwik8.tar
1,0,0,0,0,0,1,0,1,0,0,enwik8.tar
0,0,0,0,0,1,0,1,0,0,0,enwik8.tar
