auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,1,1,0,1,1,0,1,1,0,1.948052,1
0,0,0,0,0,0,0,1,0,0,0,0,1.636364,1
0,0,0,0,1,0,0,1,0,0,0,1,1.318182,0
0,0,0,0,0,0,0,1,0,0,1,1,1.8,1
0,0,1,0,1,0,0,1,0,1,0,0,1.636364,0
0,0,0,1,1,0,0,0,0,1,1,0,1.878788,1
0,0,1,0,0,0,0,1,0,0,1,0,1.818182,1
0,0,1,0,0,0,0,1,0,0,0,0,1.818182,1
0,0,0,0,1,0,0,1,0,0,0,0,1.0,0
0,0,1,1,1,0,0,0,0,0,0,0,1.666667,1
0,0,0,0,0,0,0,1,0,1,0,0,0.727273,0
0,0,0,0,0,1,0,1,0,0,1,0,0.545455,0
1,0,0,0,0,0,1,1,0,0,1,1,1.363636,0
0,0,0,0,0,0,1,1,0,0,1,1,0.545455,0
0,0,0,0,0,0,0,1,0,0,1,0,1.545455,0
0,0,1,0,0,0,0,0,0,0,1,1,0.545455,0
0,0,0,0,0,0,0,1,0,1,1,0,0.545455,0
1,1,0,0,0,0,0,1,0,0,0,0,1.954545,1
1,0,0,1,1,0,1,1,0,0,1,0,1.5,0
1,0,0,0,0,0,0,1,0,0,0,0,1.454545,0
1,0,0,1,0,0,0,1,0,1,0,0,1.454545,0
1,0,0,0,0,0,0,0,0,1,0,0,1.704545,1
1,0,0,0,0,0,1,0,0,0,1,1,1.5,0
1,0,0,0,0,0,0,1,0,1,0,0,2.060606,1
1,0,0,1,0,0,0,0,0,0,0,0,1.272727,0
1,0,0,0,0,0,1,0,0,0,1,0,1.272727,0
1,0,0,0,0,0,1,1,0,1,1,0,1.272727,0
0,0,1,1,0,0,0,0,0,0,0,0,1.409091,0
0,0,0,0,0,0,1,0,0,0,0,0,1.424242,0
0,0,0,0,0,0,1,1,0,0,0,0,1.045455,0
0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
0,0,0,0,0,0,1,0,0,1,0,0,1.272727,0
1,0,0,0,0,0,0,0,0,0,0,0,0.818182,0
0,0,1,0,0,0,1,0,0,0,0,0,0.818182,0
0,0,0,0,0,0,1,0,0,0,0,1,0.818182,0
1,1,0,1,1,1,0,0,0,0,1,1,1.454545,0
1,1,1,1,1,1,0,0,0,1,0,0,1.454545,0
1,0,1,1,1,1,0,0,0,0,0,0,1.454545,0
1,0,1,1,1,1,1,1,0,1,1,0,1.454545,0
1,1,0,0,0,0,0,1,0,1,0,1,1.818182,1
1,1,0,0,0,0,0,0,0,1,0,0,1.818182,1
1,1,0,0,0,0,0,1,0,1,0,0,1.818182,1
1,1,0,1,0,0,0,1,0,1,0,1,1.818182,1
1,1,0,0,0,0,1,1,0,1,0,1,1.818182,1
1,1,0,0,0,0,0,1,0,1,1,1,1.818182,1
1,1,1,1,1,0,1,1,0,1,1,0,1.818182,1
1,1,0,1,0,0,0,0,0,1,1,0,1.818182,1
0,0,0,1,0,0,0,0,0,1,0,0,1.272727,0
0,0,0,1,0,0,1,0,0,0,0,0,1.272727,0
1,0,0,0,0,0,1,0,0,1,0,0,1.272727,0
0,0,0,0,0,0,0,1,0,0,0,1,1.272727,0
0,0,0,0,1,0,0,0,0,0,1,0,1.636364,0
0,0,1,1,1,0,0,0,0,1,1,0,1.636364,1
0,0,1,0,0,0,1,0,0,0,1,0,1.636364,1
0,1,0,0,0,0,0,1,0,0,1,0,1.636364,0
0,1,1,1,1,0,0,0,0,0,1,0,1.636364,0
