encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,1.33224,1
0,1,0,0,1,0,0,1,1,1,1,1.975029,1
0,1,0,0,1,0,0,1,1,1,0,2.357433,1
0,1,0,0,1,0,0,0,1,0,1,2.478733,1
0,1,0,0,1,0,0,0,0,0,0,1.8678,1
0,0,0,0,1,0,0,0,0,0,1,1.2028,1
0,1,0,0,1,0,0,1,1,0,1,2.134943,1
1,0,0,0,1,0,0,0,1,0,1,2.38558,1
0,0,0,0,1,0,0,1,0,0,1,2.137067,1
0,0,0,0,0,1,0,0,1,1,0,1.1,1
0,0,0,0,1,0,0,0,1,0,0,1.3204,1
1,1,0,1,0,0,0,0,0,0,0,2.25614,1
0,0,0,0,0,1,0,0,1,0,0,1.688,1
1,0,0,0,1,0,0,0,1,0,0,1.969475,1
1,1,0,0,1,0,0,0,0,0,1,1.4528,1
0,0,0,0,0,1,0,0,0,0,0,1.4528,1
0,1,0,0,1,0,0,0,0,0,1,1.8806,1
