encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,0,0,2.575111,1
0,0,0,0,1,0,0,1,0,0,1,2.323415,1
0,1,0,0,1,0,0,0,0,0,0,2.500982,1
1,1,0,0,0,1,0,1,0,0,0,2.185836,1
0,0,0,0,0,1,0,1,0,1,0,2.126047,1
1,1,0,0,0,1,0,1,0,1,0,1.048518,0
1,0,1,0,0,0,0,1,0,0,0,1.048518,0
1,0,0,0,0,1,0,1,1,0,0,1.048518,0
1,0,0,0,0,1,0,1,0,0,0,1.048518,0
1,1,0,0,1,0,0,1,0,1,0,1.048518,0
1,1,0,0,0,1,0,0,0,0,0,2.356538,1
0,1,0,0,0,0,1,0,0,1,0,2.397271,1
1,1,0,0,1,0,0,0,0,0,0,2.015118,1
1,0,0,0,1,0,0,0,1,0,1,1.998468,1
1,1,1,0,0,0,0,0,0,1,0,2.397271,1
0,0,0,0,1,0,0,0,0,1,0,2.261929,1
0,0,0,0,0,1,0,0,1,0,0,2.202486,1
0,0,0,0,0,1,0,1,0,0,0,2.077147,1
1,0,0,0,0,0,1,1,0,0,0,2.102327,1
0,0,0,0,1,0,0,0,0,0,0,1.254545,0
0,0,0,0,1,0,0,0,0,0,1,1.957559,1
0,0,0,0,1,0,0,1,1,0,1,1.653541,0
0,1,0,0,0,1,0,0,0,0,0,1.707032,1
1,0,1,0,0,0,0,0,0,1,0,2.026243,1
1,0,0,0,0,0,1,0,0,1,0,2.070668,1
1,1,0,0,1,0,0,0,0,1,0,1.675741,0
0,0,0,0,0,1,0,0,0,1,0,1.8,1
0,1,1,0,0,0,0,1,0,0,0,1.935309,1
