encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.983333,1
0,0,0,0,0,1,0,0,1,0,0,1.9,1
0,1,0,0,0,1,0,0,0,0,0,2.1,1
0,0,0,0,0,1,0,0,0,1,0,1.875,1
1,0,0,0,1,0,0,0,1,0,0,2.281818,1
0,1,0,0,1,0,0,0,0,0,1,1.8,1
1,1,0,0,1,0,0,0,0,0,1,1.35,0
0,1,0,0,1,0,0,1,1,0,1,2.06,1
0,0,0,0,0,1,0,1,1,1,0,1.733333,1
0,0,0,0,1,0,0,1,1,0,1,1.35,0
0,0,0,0,1,0,0,1,0,0,1,1.85,1
0,0,0,0,0,1,0,0,1,1,0,1.7,1
0,0,0,0,1,0,0,0,0,0,1,1.25,0
0,0,0,0,0,1,0,0,0,0,0,1.25,0
0,1,0,0,1,0,0,0,0,0,0,1.6,1
0,0,0,0,1,0,0,0,1,0,0,0.9,0
1,0,0,0,0,0,1,0,1,0,0,1.875,1
0,0,0,0,1,0,0,0,1,0,1,1.8,1
0,0,0,0,0,0,1,0,1,0,0,1.65,1
0,1,0,0,0,0,1,0,0,1,0,1.94,1
1,1,1,0,0,0,0,0,0,1,0,1.466667,0
1,1,0,0,0,1,0,0,0,0,0,1.7,1
1,0,0,0,0,0,1,0,0,1,0,1.433333,0
0,1,0,0,1,0,0,0,1,0,1,1.7,1
1,1,0,0,0,0,1,0,0,0,0,1.5,1
1,1,0,0,0,1,0,1,0,0,0,1.7,1
0,0,0,0,1,0,0,0,0,0,0,0.9,0
0,1,0,0,1,0,0,1,1,1,0,1.5,1
