iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.838244,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,2.659706,1
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,0.8,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,1.23335,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.366667,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.299975,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.23335,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.922225,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1.8815,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,1.35555,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.484114,1
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,1.0333,0
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.484114,1
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,90,1.0333,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,1.1333,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,1.1333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.1333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.1667,0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,2.211125,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,1.1667,0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,10,1.1667,0
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,90,1.1667,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,1.3111,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,1.3111,0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,2.18222,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,1.9074,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,90,1.9111,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.5444,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.7556,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.9852,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.1074,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.5222,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.9333,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.0111,1
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.9444,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.9444,1
