iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.571429,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.25,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.836735,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.0,0
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.642857,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.0,0
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,1.0,0
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,10,1.0,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.928571,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,10,1.428571,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,2.047619,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.095238,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.75,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.857143,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.107143,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.809524,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.0,0
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,1.214286,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.214286,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.714286,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.952381,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.857143,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.0,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,1.714286,1
