NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.831729,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.831729,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.1685,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,2.8185,1
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,1.799967,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.4333,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,1.4333,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,1.4333,1
1,1,1,0,0,1,1,0,0,0,0,1,0,44,320,0,1.4333,1
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,1.4333,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,1,2.5648,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,1.4833,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,1.9111,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.35555,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.05,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.05,1
