encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,1,0,0,0,1,0,0,0,2.28
0,0,0,0,0,1,0,0,0,0,0,2.23
1,1,0,0,1,0,0,0,0,0,0,2.23
0,1,0,0,1,0,0,1,1,0,1,2.25
0,0,0,0,0,1,0,0,1,0,0,2.24
0,1,0,0,0,1,0,0,0,0,0,2.2
1,0,0,0,0,0,1,0,1,0,0,2.1
1,1,0,0,0,1,0,0,0,0,0,2.23
0,1,0,1,0,0,0,1,1,1,0,2.24
0,0,0,0,1,0,0,1,1,0,1,2.35
0,0,0,0,1,0,0,0,0,1,0,2.22
1,0,0,0,1,0,0,0,1,0,1,2.26
0,0,0,0,0,0,1,0,1,0,0,2.16
0,0,0,0,0,1,0,0,1,1,0,2.32
0,0,0,0,0,1,0,1,0,0,0,2.16
0,1,0,0,1,0,0,0,1,0,1,2.19
1,1,0,0,1,0,0,0,0,0,1,2.3
1,1,0,0,0,1,0,1,0,0,0,2.33
0,0,0,0,0,1,0,1,1,1,0,2.3
1,1,0,0,1,0,0,0,0,1,0,2.08
1,1,0,0,1,0,0,0,0,0,0,2.23
1,1,0,0,0,1,0,0,0,0,0,2.23
1,1,0,0,0,1,0,1,0,0,0,2.33
0,1,0,1,0,0,0,1,0,0,0,2.28
0,0,0,0,0,1,0,0,1,0,0,2.24
0,0,0,0,0,1,0,0,0,0,0,2.23
0,0,0,0,0,1,0,0,1,1,0,2.32
0,1,0,0,1,0,0,1,1,0,1,2.25
0,0,0,0,1,0,0,1,1,0,1,2.35
0,0,0,0,0,1,0,1,0,1,0,2.42
1,1,0,0,1,1,0,0,0,0,1,45.87282834653093
0,0,0,0,0,1,0,0,0,1,0,2.25
0,1,0,0,1,1,0,0,1,0,1,45.87100886381384
0,1,0,0,1,1,0,0,0,0,0,45.87574289613906
0,0,0,0,0,1,0,0,1,0,1,45.87812561980238
0,0,0,0,1,0,0,0,1,1,0,5.37
1,0,0,0,1,0,0,0,0,0,0,5.34
0,1,0,0,1,0,0,0,0,1,0,4.11
0,1,0,0,1,1,0,1,0,0,0,45.87820892646676
0,0,0,0,0,0,0,1,1,1,1,45.872954708990115
0,1,0,0,1,0,0,1,0,0,1,7.07
0,1,0,0,0,0,1,0,1,0,1,45.874614678062436
1,0,0,0,0,1,0,0,0,0,0,5.36
1,0,0,0,0,0,0,0,0,0,1,45.8739426428167
0,0,0,0,0,1,1,0,0,0,0,45.87636707610479
1,0,0,0,0,1,0,1,0,0,0,5.21
0,0,0,0,0,0,1,0,1,1,0,40.05
1,0,0,1,0,0,1,0,1,0,0,45.87582572668962
0,0,0,0,0,1,0,1,1,0,0,5.38
1,0,0,1,0,1,0,0,0,0,0,45.872804999988084
0,1,0,0,1,1,0,0,0,1,1,45.87321018137024
1,1,0,1,0,1,0,0,1,1,0,45.876790343076074
0,0,0,1,0,1,0,0,0,1,0,45.874571900833644
0,1,0,0,1,0,0,0,0,0,0,2.23
0,1,1,0,0,1,0,0,1,0,1,45.87571199090517
1,0,0,1,0,1,0,1,1,1,0,45.87748016942816
0,1,0,1,0,0,1,0,1,0,0,45.877675534192036
0,0,1,0,1,0,0,0,1,0,0,45.87197120184166
1,0,0,0,1,0,1,0,0,1,0,45.87511160778828
1,1,0,0,0,1,1,0,0,1,0,45.87397612620785
1,0,0,1,0,0,1,0,1,0,1,45.8726662507443
1,1,1,1,1,0,0,1,1,0,0,45.87836202467875
0,0,0,1,0,1,0,0,0,0,0,45.87430199842662
0,1,0,1,0,1,0,0,1,0,0,45.87406323508256
0,1,0,0,1,1,1,1,0,0,0,45.87468166890143
1,1,1,0,0,1,0,0,0,0,0,45.874356347458004
1,1,0,1,1,0,0,0,0,1,0,45.874796066621336
0,0,0,0,0,0,0,0,1,1,1,45.8718472490237
1,1,0,0,1,1,0,0,1,0,0,45.874427693306835
1,0,0,1,0,1,0,0,1,0,0,45.87591024575963
1,1,1,0,1,0,0,0,0,0,0,45.87358848011175
1,0,0,0,1,1,1,0,1,0,0,45.87593629572505
1,1,0,0,0,0,1,0,1,0,0,7.11
1,0,1,0,0,0,0,0,0,1,1,45.87709422001902
1,1,0,0,1,0,1,0,1,1,0,45.87124917370265
1,0,0,0,1,0,0,0,1,1,1,5.34
1,0,0,0,0,1,0,0,0,1,0,5.12
0,0,1,0,0,1,1,1,1,0,0,45.8776997237975
0,1,1,1,0,0,0,1,0,0,0,45.872110387122426
0,0,0,0,0,0,0,1,0,0,0,45.87390800428717
1,0,0,0,1,0,0,0,0,1,1,5.22
1,1,0,0,1,1,1,0,0,0,0,45.87460250779517
1,0,0,0,1,1,0,0,0,1,0,45.875350449962625
0,0,0,0,0,1,1,0,1,0,0,45.87156939064837
0,0,1,0,0,1,1,0,0,1,0,45.87416293824864
0,0,0,0,1,1,0,0,0,1,0,45.87650722131584
1,1,0,0,0,0,0,0,1,0,0,45.877558824211356
0,1,1,0,1,0,0,0,1,1,0,45.87644280875587
0,0,0,0,1,0,0,0,0,0,0,2.26
0,1,1,0,0,1,0,0,0,1,0,45.872057303248226
