encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.123236,1
1,0,0,0,1,0,0,0,1,0,0,2.469705,1
1,0,0,0,0,0,1,0,1,0,0,2.643375,1
1,0,0,1,0,0,0,0,1,1,0,2.443772,1
1,0,1,0,0,0,0,0,1,0,0,2.154122,1
0,1,0,0,1,0,0,0,1,1,1,0.937418,0
0,0,0,0,1,0,0,1,0,0,0,0.937418,0
0,0,1,0,0,0,0,0,0,0,0,0.937418,0
1,0,0,1,0,0,0,0,1,0,0,0.937418,0
1,1,0,0,1,0,0,0,1,1,1,0.937418,0
0,1,0,0,1,0,0,1,1,1,0,2.36134,1
0,0,0,0,1,0,0,0,0,0,1,1.139427,1
0,1,0,0,1,0,0,0,0,0,0,1.957609,1
0,0,0,0,1,0,0,0,0,1,0,2.248203,1
0,0,0,0,1,0,0,0,1,0,0,1.703541,1
0,1,0,1,0,0,0,1,0,0,0,1.701691,1
1,1,0,0,1,0,0,0,0,1,0,1.8815,1
1,0,0,0,1,0,0,0,1,0,1,2.303445,1
0,1,0,0,1,0,0,1,1,1,1,1.434355,1
1,1,0,0,0,0,1,0,0,0,0,2.139394,1
1,0,1,0,0,0,0,0,0,1,0,2.196961,1
1,1,0,0,0,1,0,0,0,0,0,2.067177,1
0,0,0,1,0,0,0,1,1,0,0,1.7222,1
0,1,0,0,1,0,0,0,1,0,1,1.505073,1
0,0,0,0,0,0,1,0,1,0,0,1.935309,1
