NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.13334,1
1,1,1,0,0,1,0,0,1,1,0,1,0,22,320,0,1.748167,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,320,0,1.74445,1
0,1,0,0,0,0,0,0,0,1,1,1,0,44,160,0,1.3333,0
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,1.3333,0
0,0,0,0,0,0,0,0,1,0,0,1,1,22,320,0,1.3333,0
1,0,1,1,0,1,0,1,0,1,0,1,0,44,320,0,1.3333,0
1,0,1,0,0,1,0,0,1,1,0,1,1,44,160,0,1.3333,0
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,1.3333,0
1,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,1.3333,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,2.3037,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,2.3037,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,320,0,2.7111,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,1.93335,1
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,1.5556,1
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,2.496267,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.496267,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.07775,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,1.7111,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,2.28885,1
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,2.28885,1
1,1,1,0,1,1,0,0,0,0,0,1,0,8,8,0,2.28885,1
1,1,1,0,0,1,0,0,0,0,1,1,0,8,320,0,2.28885,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.1333,1
1,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.1333,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.1333,1
