NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.555556,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,2,2.0,1
0,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,1.4,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,1,1.4,1
0,1,0,0,0,0,1,0,0,1,0,1,0,44,160,0,1.533333,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22,8,1,1.4,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,2,1.4,1
0,0,1,0,0,1,0,0,1,1,0,1,1,22,8,0,1.4,1
0,0,1,0,0,0,0,0,1,1,0,1,1,48,8,1,1.4,1
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,1.4,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,160,0,2.3,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,1,1.933333,1
1,1,0,0,0,1,0,0,0,1,1,1,0,8,160,0,2.3,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,2,1.933333,1
0,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,2.3,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.066667,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,1.7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,320,0,1.2,0
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,1.6,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,1.6,1
1,1,1,0,0,1,0,0,0,0,1,1,0,8,160,0,1.6,1
