auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,1,0,1,0,1,0,1,1,1,1.325386,0
1,0,1,1,0,1,0,1,0,1,0,1,1.325386,0
1,1,0,0,0,0,0,0,0,0,1,1,0.819014,0
1,0,0,0,0,0,0,0,0,1,0,0,0.819014,0
1,0,1,0,0,0,0,0,0,0,1,1,1.872354,1
1,0,0,0,0,0,0,0,0,0,0,1,1.959781,1
1,1,1,0,0,0,0,1,0,1,0,1,0.819014,0
1,1,1,0,0,0,0,0,0,0,0,0,2.043371,1
1,0,0,0,0,0,0,0,0,1,1,0,1.160279,0
0,0,0,0,0,1,1,0,0,0,1,0,1.380936,0
1,0,1,0,0,0,0,0,0,0,1,0,1.072971,0
1,0,0,0,0,0,0,1,0,1,1,0,1.072971,0
1,0,0,0,0,0,1,1,0,0,1,1,1.072971,0
1,0,0,0,0,0,0,0,0,0,1,0,1.072971,0
1,0,0,0,0,0,0,0,0,1,1,1,1.072971,0
0,0,0,0,0,0,0,0,0,1,1,1,1.072971,0
1,1,1,1,0,1,0,1,0,1,1,0,1.260329,0
0,1,0,1,0,1,0,1,0,1,0,1,1.260329,0
1,1,1,1,0,1,0,1,0,1,1,1,1.260329,0
0,1,0,0,0,1,0,0,0,0,1,0,1.260329,0
1,1,0,1,0,1,0,0,1,0,1,0,1.260329,0
1,1,1,1,0,1,0,1,1,1,1,1,1.260329,0
1,0,0,0,0,1,1,0,0,1,1,0,1.657143,1
0,0,0,0,0,0,1,0,0,0,0,1,1.807433,1
0,0,1,0,0,0,0,0,0,0,0,1,1.807433,1
1,0,0,0,0,0,0,0,0,0,0,0,1.887307,1
1,0,0,0,0,0,0,0,0,1,0,1,2.107914,1
0,0,1,0,1,0,0,0,0,0,0,1,1.625386,1
0,0,1,0,1,0,0,0,0,0,0,0,1.625386,1
1,0,0,0,0,1,0,0,0,0,0,0,1.625386,1
1,0,0,0,0,0,0,0,1,0,0,0,1.625386,1
0,0,0,0,0,0,1,0,0,0,0,0,1.612743,0
0,0,1,0,0,0,1,1,0,1,1,0,1.612743,0
1,0,0,0,0,0,1,0,0,0,0,1,1.809557,1
0,0,0,0,0,0,1,1,0,0,0,1,1.612743,0
0,0,1,0,0,0,1,0,0,0,0,0,1.612743,0
0,0,1,0,0,0,1,0,0,0,0,1,1.612743,0
1,0,0,1,0,0,0,0,0,0,0,0,1.5778,0
1,1,0,1,0,0,0,0,0,0,1,1,1.941264,1
1,1,1,0,0,0,0,0,0,0,0,1,1.967181,1
1,0,0,0,0,0,0,0,0,0,1,1,1.5778,0
1,0,0,0,1,0,0,0,0,0,0,1,1.5778,0
1,1,0,1,0,0,0,0,0,0,0,0,1.876157,1
1,1,0,0,0,0,0,0,0,0,0,1,1.876157,1
1,1,0,0,0,0,0,0,0,0,0,0,1.876157,1
1,1,0,1,0,0,0,0,0,0,0,1,1.876157,1
1,1,0,1,1,0,0,0,0,0,0,1,1.876157,1
