encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,1,0,1.858333,1
1,1,0,0,1,0,0,0,0,0,0,1.964286,1
0,1,0,0,1,0,0,0,1,0,1,2.6144,1
0,1,1,0,0,0,0,1,0,0,0,2.334091,1
0,1,0,0,0,1,0,0,0,0,0,2.12612,1
1,1,0,0,1,0,0,0,0,0,1,1.4,1
1,1,0,0,0,1,0,0,0,0,0,2.459091,1
0,1,0,0,1,0,0,1,1,1,1,2.00112,1
1,1,0,0,1,0,0,0,1,0,1,0.8944,1
0,1,0,0,0,1,0,1,0,1,0,0.8944,0
1,0,0,0,0,0,1,0,0,1,0,1.8139,1
0,0,0,0,1,0,0,0,0,0,0,1.25835,1
0,1,0,0,1,0,0,0,0,0,0,1.61945,1
1,1,0,0,0,1,0,1,0,0,0,1.4611,1
1,0,0,0,0,0,1,1,0,0,0,1.76665,1
1,0,0,0,1,0,0,0,1,0,0,1.86945,1
1,0,0,0,1,0,0,0,1,0,1,1.99445,1
0,1,0,0,1,0,0,1,1,0,1,1.925,1
1,0,1,0,0,0,0,0,0,1,0,2.0278,1
0,0,0,0,1,0,0,0,1,0,0,1.9028,1
0,1,0,0,0,0,1,0,0,1,0,1.9028,1
