encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,1.889775,1
0,1,0,0,1,0,0,1,1,1,0,2.111792,1
0,0,0,0,0,1,0,1,0,0,0,1.323255,1
1,1,0,1,0,0,0,0,0,0,0,2.443166,1
1,0,1,0,0,0,0,0,0,1,0,2.451373,1
0,1,0,1,0,0,0,1,0,0,0,2.549939,1
1,0,0,1,0,0,0,0,1,1,0,1.885552,1
0,1,1,0,0,0,0,1,0,1,0,0.959618,0
0,0,1,0,0,0,0,0,1,0,0,0.959618,0
0,1,0,1,0,0,0,0,0,0,0,0.959618,0
0,0,0,0,1,0,0,0,0,1,0,2.364164,1
1,0,1,0,0,0,0,0,1,0,0,1.391964,1
0,0,0,1,0,0,0,1,1,0,0,2.272455,1
0,0,0,0,0,1,0,1,0,1,0,1.074736,1
1,1,1,0,0,0,0,0,0,1,0,2.096986,1
0,0,0,0,0,1,0,0,1,0,0,2.201225,1
0,0,0,0,0,1,0,0,0,1,0,1.892968,1
1,1,0,0,0,0,1,0,0,0,0,1.393973,1
0,0,0,0,1,0,0,0,0,1,1,1.393973,1
1,1,0,0,0,1,0,0,0,0,0,2.006061,1
0,1,0,0,0,0,1,0,0,1,0,1.7333,1
0,0,0,0,0,1,0,0,0,0,0,1.7333,1
0,1,0,1,0,0,0,1,1,1,0,1.802009,1
