NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,0,0,0,0,1,0,0,0,0,1,44,160,0,25.59
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,4.39
0,0,0,0,1,0,0,0,0,0,0,0,1,22,160,0,9.57
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,5.46
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,0,11.45
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,5.61
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,9.67
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,9.17
0,0,0,0,0,0,0,1,0,0,0,0,1,48,8,1,21.64
1,1,1,0,0,1,0,0,1,1,0,1,0,48,320,0,7.91
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,1,12.26
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,4.15
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.14
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,23.21
1,0,0,0,0,1,1,0,0,1,0,1,1,44,160,0,23.07
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,7.57
0,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,9.2
1,0,0,1,1,1,0,0,0,1,0,1,0,8,320,0,4.16
1,1,1,1,0,0,1,0,0,1,0,0,0,48,8,0,27.454409830946883
0,0,0,1,1,0,1,0,0,1,0,0,1,22,8,2,27.451315864842226
1,1,1,0,0,0,0,1,1,0,1,1,0,48,8,2,27.453479023297255
0,0,0,0,0,0,0,1,0,1,1,1,1,8,8,2,27.458759492471636
0,1,1,1,0,0,0,1,1,1,1,1,0,44,320,0,27.45262175166491
1,0,1,1,0,1,0,1,0,1,1,1,1,44,160,1,27.456026161663107
1,0,1,1,1,1,1,1,1,0,0,0,1,48,320,0,27.456718794117492
1,1,1,0,0,1,0,0,1,0,1,1,1,44,320,0,27.451949654758533
0,0,0,0,0,0,0,1,0,0,0,0,1,48,8,1,21.64
0,0,0,0,0,1,0,1,1,1,1,1,1,44,320,1,27.45273789563542
1,0,1,1,1,0,1,0,0,1,1,0,1,22,160,0,27.458726220633345
1,1,1,1,0,0,1,1,0,1,0,1,0,44,320,1,27.453600803071144
1,0,1,1,1,0,0,0,0,0,0,1,1,22,160,0,27.45538848575863
0,0,0,0,1,0,1,0,0,0,0,1,0,8,8,0,27.45297078845584
1,1,1,1,1,0,0,0,1,0,0,0,0,8,8,0,27.455271177078302
1,0,1,0,0,0,1,0,0,1,0,1,0,22,8,0,27.452829766095395
1,1,1,0,0,0,1,1,0,1,0,1,1,22,8,1,27.45527979718373
1,0,0,1,0,0,0,0,1,0,0,0,1,22,320,0,27.45580844548305
1,1,1,0,0,0,1,1,0,1,1,0,0,22,8,0,27.45270403535442
1,1,1,1,0,0,0,0,0,1,0,1,1,22,160,0,27.457766009427562
0,1,1,0,0,0,1,0,0,1,0,1,1,22,8,1,27.45115490771393
0,0,1,0,0,0,1,0,0,1,0,1,1,22,8,1,27.458849949036434
1,1,1,0,0,0,0,1,0,0,0,0,1,48,8,1,27.454273327370732
1,0,1,1,1,0,0,0,1,0,0,0,0,22,8,0,27.457534238290883
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.42
1,1,1,0,0,1,0,0,1,0,1,0,1,22,160,0,27.45725835524301
0,1,1,0,0,0,0,1,0,1,0,1,0,8,320,0,27.45398615321229
1,1,1,0,0,0,0,1,1,1,0,1,0,22,8,0,27.455721823818337
1,0,0,0,0,0,1,0,0,1,0,1,0,22,8,1,27.454454158279155
1,0,1,1,1,0,0,0,1,0,0,1,0,8,8,1,27.451340697060814
1,1,0,0,0,0,1,0,1,1,1,1,0,8,320,0,27.453916606076
1,0,0,1,1,1,0,0,0,0,0,0,1,22,8,1,27.45598712175002
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,9.01
