encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,1,0,1.9,1
0,0,0,0,0,1,0,0,1,1,0,1.0,1
1,1,0,0,1,0,0,0,0,0,0,1.75,1
0,0,0,0,0,1,0,1,0,0,0,0.944444,1
0,1,0,0,0,1,0,0,0,0,0,1.5,1
0,0,0,0,0,1,0,0,0,0,0,1.5,1
1,0,0,0,0,0,1,1,0,0,0,1.0,1
1,1,0,0,0,1,0,0,0,0,0,2.208333,1
1,0,0,0,0,0,1,0,1,0,0,2.479167,1
0,1,0,0,0,0,1,0,0,1,0,2.166667,1
1,1,1,0,0,0,0,0,0,1,0,1.5,1
1,0,1,0,0,0,0,0,0,1,0,2.111111,1
1,0,0,0,0,0,1,0,0,1,0,1.5,1
0,0,0,0,0,1,0,0,1,0,0,2.166667,1
0,1,0,0,1,0,0,1,1,0,1,1.833333,1
0,0,0,0,0,0,1,0,1,0,0,1.833333,1
1,1,0,0,0,1,0,1,0,0,0,2.0,1
0,0,0,0,1,0,0,0,0,1,0,1.5,1
1,0,0,1,0,0,0,0,1,1,0,1.5,1
0,0,0,0,1,0,0,0,0,1,1,1.5,1
