NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.92775,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.92775,1
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.9259,1
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,2.588867,1
1,0,0,1,0,1,0,1,0,1,0,1,0,22,320,0,1.599967,1
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,1.599967,1
0,1,1,0,0,0,0,1,0,1,0,1,0,44,160,0,1.599967,1
0,0,1,1,0,0,0,1,0,1,0,1,0,44,160,0,1.599967,0
0,1,0,0,0,0,0,1,0,0,0,0,0,48,8,1,1.599967,1
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,1.599967,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,1.9333,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,1.9333,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,1.9333,1
1,0,1,0,0,1,1,0,0,0,0,1,1,8,320,0,1.9333,1
0,1,0,0,1,0,0,0,0,0,0,1,0,8,8,0,1.9333,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,160,0,2.244433,1
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,0,2.244433,1
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,1,2.244433,1
1,0,0,0,1,0,0,0,0,0,0,1,1,8,8,1,2.244433,1
0,1,0,0,0,0,0,0,0,1,1,1,0,22,160,0,2.244433,1
1,0,1,1,0,1,1,0,0,1,0,1,0,22,160,0,2.244433,1
