encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,0,1,0,0,1,0,2.479343,1
0,0,0,0,1,0,0,0,1,1,1,0.9556,0
1,1,1,0,0,0,0,0,0,1,0,2.479343,1
0,0,0,0,1,0,0,0,0,1,1,1.54445,1
0,1,0,0,1,0,0,0,1,0,0,0.9556,0
0,0,0,0,1,0,0,0,0,0,1,2.118533,1
1,1,0,0,1,0,0,0,0,1,0,1.6074,1
0,0,1,0,0,0,0,1,0,1,0,0.9556,0
0,1,0,1,0,0,0,0,1,0,0,0.9556,1
0,1,0,0,1,0,0,0,1,1,1,0.9556,1
1,0,0,0,1,0,0,0,1,0,1,2.3333,1
0,1,0,0,1,0,0,0,1,0,1,2.699975,1
0,0,0,0,1,0,0,0,1,0,1,2.3333,1
0,0,0,0,1,0,0,0,1,0,0,1.7333,1
0,1,0,1,0,0,0,1,0,0,0,2.488867,1
1,0,0,0,1,0,0,0,1,0,0,2.1333,1
1,1,0,0,1,0,0,0,0,0,0,1.9333,1
0,0,0,0,1,0,0,0,0,1,0,2.0,1
1,1,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,0,1,0,0,1,0,0,1,2.0,1
0,0,0,0,1,0,0,0,0,0,0,2.0,1
1,1,0,0,1,0,0,0,0,0,1,2.0,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
