encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,1.755102,1
0,0,0,0,1,0,0,0,0,1,0,2.442857,1
0,0,0,0,1,0,0,0,1,0,0,2.142857,1
0,0,0,0,1,0,0,0,1,0,1,1.333333,1
0,1,0,0,1,0,0,1,1,1,1,1.380952,1
0,0,0,0,0,1,0,0,1,0,0,2.404762,1
0,1,0,0,1,0,0,1,1,0,1,1.984127,1
1,1,1,0,0,0,0,0,0,1,0,1.571429,1
1,1,0,0,1,0,0,0,1,0,1,0.857143,1
0,0,0,0,0,1,0,0,0,1,0,2.244898,1
0,0,0,0,0,1,0,0,0,0,0,2.214286,1
0,1,0,0,1,0,0,0,1,0,1,2.214286,1
1,1,0,0,0,1,0,0,0,0,0,2.178571,1
0,0,0,0,1,0,0,0,0,0,0,1.285714,1
0,0,0,0,1,0,0,0,0,0,1,1.285714,1
1,0,0,0,1,0,0,0,1,0,1,1.714286,1
0,0,0,0,1,0,0,1,0,0,1,1.642857,1
0,0,0,0,1,0,0,0,0,1,1,1.0,1
0,1,0,0,1,0,0,1,1,1,0,2.142857,1
