OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2578,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.787667,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.637067,1
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.01336,1
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2.074067,1
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.1778,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1778,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.1778,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.1778,0
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.4667,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0778,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.362967,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5778,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.5778,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.03335,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.5778,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8889,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8889,1
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.8889,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8222,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.8222,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8222,1
