NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,4.83
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,3.06
0,0,1,0,1,0,0,0,0,0,0,0,1,44,320,0,10.56
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.3
0,1,0,0,0,1,0,0,1,0,0,0,0,48,320,0,7.35
0,0,1,1,1,0,0,0,0,0,1,1,1,8,320,2,12.55614378543746
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,0,3.04
0,0,1,0,0,1,0,0,1,0,0,1,1,48,320,0,10.21
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,1,2.33
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,3.95
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,1.57
1,0,0,1,0,0,1,0,0,1,0,0,0,44,8,0,6.08
0,1,0,0,1,1,1,1,0,1,0,1,0,8,8,1,12.555152949471442
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.81
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,3.67
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,0,7.4
0,0,0,1,0,1,0,1,0,1,0,1,0,44,160,0,10.13
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,8.03
0,1,0,1,1,1,1,0,0,0,1,0,1,8,8,0,12.552615368633425
0,0,1,1,0,1,1,1,0,1,0,0,0,44,160,1,12.558194509058
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,12.556975230288494
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,12.558075005659843
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,12.558978328208287
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,12.5555692243338
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,12.5545884257643
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,12.554580169378584
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,12.557956873396254
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,12.55109647821724
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,12.555774091040742
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,12.556451998317067
0,0,0,1,0,1,0,1,1,0,0,1,1,48,320,1,12.558334922050634
1,1,1,0,0,0,0,0,0,1,1,1,0,22,160,0,12.553571630369449
0,1,1,0,0,0,1,0,0,1,0,0,0,44,8,0,12.555038511686687
1,0,0,0,0,1,0,1,1,0,0,0,1,48,320,0,12.557649993549614
1,0,1,0,0,0,1,0,0,1,0,0,0,22,8,0,12.553656654091421
1,1,1,0,0,0,1,1,0,0,0,1,0,8,8,1,12.554726489167235
0,1,0,0,1,0,0,0,0,0,1,0,0,8,8,0,12.557257784976233
0,1,0,1,1,1,1,0,0,0,1,0,1,22,160,0,12.558629672519784
1,0,1,0,0,0,0,0,0,0,0,1,0,8,8,1,12.551944296011253
1,1,1,0,1,0,0,1,0,0,1,1,0,22,8,1,12.55513755401504
1,0,1,0,0,0,0,1,0,0,1,1,1,22,8,0,12.556929574055845
1,1,1,1,0,1,0,0,0,1,1,1,0,22,160,0,12.551197510387793
1,0,1,0,0,0,1,1,0,1,0,0,0,44,8,0,12.553008764668478
1,0,0,1,0,1,0,0,1,0,0,1,1,48,320,0,12.55632956151067
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,6.76
1,0,0,1,1,0,1,1,0,1,0,0,0,44,8,0,12.555009598798874
1,0,1,1,0,1,0,0,0,1,0,1,0,22,8,1,12.554141916543522
1,1,1,0,0,0,1,0,0,1,1,1,0,22,160,1,12.552430598050876
0,1,0,0,0,1,0,0,0,1,1,1,0,8,8,1,12.557569056580748
1,1,1,1,0,0,1,1,1,0,0,0,0,48,320,0,12.556536507485063
1,0,1,0,1,0,0,0,0,0,0,0,1,44,320,0,12.556709081657804
0,0,1,0,0,1,0,1,0,1,1,1,1,48,160,0,12.554597167799178
1,0,1,0,0,1,0,1,1,1,0,1,0,22,8,1,12.554996932757556
1,1,1,0,1,0,0,0,1,0,1,1,0,22,320,0,12.554889960507781
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.7
1,0,0,1,0,0,0,0,0,0,1,1,0,22,8,2,12.556710478582481
0,0,1,1,0,0,1,0,0,1,0,0,0,22,160,0,3.71
0,1,0,0,1,0,0,0,0,0,0,1,0,22,8,0,2.77
0,1,0,0,0,1,0,0,1,1,0,0,0,44,8,0,12.552550256515278
1,0,0,1,0,0,1,0,0,1,1,0,0,48,320,0,12.553819151781493
0,0,0,1,0,0,0,0,0,0,1,1,0,22,8,1,12.552598748558534
1,1,1,0,1,1,0,1,0,1,0,1,0,44,160,0,12.551955137005827
0,0,0,1,0,0,1,0,0,0,1,1,1,48,320,0,12.556402060680593
0,0,1,1,0,1,0,0,1,0,1,1,1,22,8,0,12.556911427969506
0,1,1,0,0,1,0,1,0,0,1,1,0,22,8,1,12.55854739934951
1,1,0,0,0,0,0,0,1,0,0,0,1,48,320,0,12.557517787915446
1,0,0,0,0,0,0,0,1,0,0,0,0,48,320,0,12.557839968246764
0,1,1,1,0,1,1,0,0,1,0,1,0,22,160,1,12.553998527512993
1,0,0,1,0,1,1,0,0,0,0,1,0,8,8,1,12.554661505538606
1,0,1,1,0,0,0,0,0,0,0,1,0,48,8,0,12.556892164949245
1,0,1,1,1,1,1,0,0,1,0,1,0,22,8,0,12.556210441138589
1,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,12.557417228475824
1,0,1,1,0,0,1,0,0,1,0,1,0,22,160,0,12.557463350187891
0,1,0,0,1,0,0,0,0,0,0,1,0,44,320,0,7.4
1,0,1,0,0,0,1,0,0,0,1,1,0,8,8,1,12.552733121948458
1,1,1,1,0,0,1,0,0,1,0,1,0,8,8,1,12.558405353911244
0,0,1,0,1,0,1,0,0,0,1,0,0,22,8,0,12.551617101928565
0,1,0,1,0,0,1,0,0,1,1,0,0,22,160,0,12.55779362274285
1,1,1,0,0,0,0,0,0,1,0,1,0,22,160,0,12.554348586546602
1,0,1,1,0,1,0,1,0,0,1,1,0,22,8,0,12.551190829373029
1,1,1,0,0,0,0,0,0,0,1,1,1,22,8,1,12.556834643889852
1,1,1,0,0,0,0,1,0,0,1,1,0,22,8,0,12.55784193357434
1,1,1,0,0,0,1,0,0,0,0,0,0,44,8,0,12.557952124172887
1,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,12.555614054745867
1,0,1,1,0,1,0,1,0,1,0,0,0,22,160,0,12.557912355329986
0,0,1,0,0,0,1,0,0,1,1,1,0,22,160,0,12.552795454895264
1,0,0,1,0,0,1,0,0,0,0,1,0,22,160,0,12.557725950147452
0,0,0,0,1,0,0,0,0,0,0,1,0,8,8,1,12.552788925140609
1,0,0,0,0,1,1,0,0,0,0,0,0,22,160,0,12.555287640149002
0,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,12.552377556529649
