NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,1.35
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,1.83
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,1.84
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,1.85
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.08
0,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.09
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.09
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.2
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.32
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.98
1,0,0,1,0,0,0,1,0,1,0,0,0,44,8,1,3.55
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,3.63
1,1,1,0,0,1,0,1,0,0,0,1,0,44,320,0,5.13
1,0,1,1,0,0,0,1,0,1,0,1,0,48,8,0,5.51
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,5.94
1,0,1,0,0,0,0,0,1,1,0,1,1,22,160,0,6.21
1,0,1,1,1,1,0,0,0,1,0,1,0,44,320,0,6.23
1,0,1,0,1,0,0,0,0,0,0,1,1,22,8,1,6.71
0,0,0,0,1,0,0,0,0,0,0,0,1,44,320,0,7.37
0,0,0,1,1,0,0,0,0,0,0,1,0,44,8,0,7.52
