iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,2.570367,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,2.570367,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.599967,1
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.014833,1
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,2.014833,1
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,1.599967,1
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,2.014833,1
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,2.077783,1
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,1.599967,1
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90,1.599967,1
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,90,1.5556,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,90,1.5556,1
0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,90,1.5556,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.222233,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,2.222233,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,2.222233,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.222233,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10,2.222233,1
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.222233,1
