NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,2.200033,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.8489,1
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,2.8489,1
1,0,1,1,0,0,0,1,0,1,0,1,0,22,160,0,1.533367,1
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,1.533367,1
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,1.533367,1
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,1.533367,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,1.533367,1
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,1.533367,1
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,1.533367,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,2.511117,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,2.511117,1
0,1,0,0,0,1,0,0,0,1,1,0,0,22,160,0,2.511117,1
0,0,0,1,0,1,0,0,0,0,1,1,0,22,160,0,1.8667,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.155533,1
1,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.155533,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,2.155533,1
