NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.841257,1
1,0,1,0,0,1,1,0,0,1,0,0,1,8,320,0,2.233333,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,2.86295,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,1.881467,1
0,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,1.2778,1
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.2778,1
0,1,1,0,0,1,0,0,1,0,0,0,0,22,160,0,1.2778,1
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,1.2778,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,1.2778,1
0,0,0,0,0,0,1,0,0,0,0,0,1,44,320,0,1.2778,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,2.1722,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,2.1722,1
0,0,0,0,0,0,1,0,0,1,0,1,1,8,8,0,2.3222,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,1.6833,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.3111,1
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,1,2.3111,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,1,2.3111,1
0,0,0,0,0,0,0,1,0,1,0,1,1,8,8,0,1.9111,1
1,0,1,0,0,1,1,0,0,1,0,0,1,8,8,0,1.9611,1
