NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,2.15
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.48
1,0,1,1,0,0,0,1,0,1,0,1,0,22,160,0,3.59
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,3.7
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,3.72
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,4.33
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,4.77
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,6.46
0,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,6.52
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,0,10.98
0,0,1,1,0,0,0,0,1,0,0,0,0,48,320,0,11.44
1,0,1,0,0,1,0,1,0,1,0,0,1,48,320,0,13.02
0,0,1,0,1,0,0,1,1,0,1,0,1,22,160,0,30.751555583924027
1,0,1,0,1,1,1,0,1,1,1,0,1,22,320,0,30.75173176797625
0,0,0,1,0,0,1,0,1,0,0,0,0,48,160,0,30.752046826679948
0,0,0,1,1,1,1,1,0,0,0,0,0,22,8,1,30.752177152175847
0,1,0,1,0,1,0,1,0,0,0,0,1,8,8,1,30.752219035537745
0,0,0,1,1,1,0,0,0,0,1,0,0,8,320,1,30.7522458760435
0,0,0,1,0,0,0,0,1,0,0,0,0,8,320,2,30.752517914939208
1,0,0,0,0,0,0,1,1,1,1,0,0,8,320,1,30.752529392881346
