encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,1,0,0,0,0,0,0,0,2.72,1
1,0,0,1,0,0,0,0,1,1,0,2.451867,1
1,1,0,0,1,0,0,0,0,0,0,1.933333,1
0,1,0,0,0,1,0,0,1,0,0,1.244467,1
1,1,0,0,1,0,0,0,0,0,1,1.933333,1
0,1,0,0,1,0,0,1,1,1,0,1.940733,1
0,0,0,0,0,1,0,0,1,1,0,1.940733,1
1,1,0,0,0,0,1,1,0,0,0,1.244467,1
1,0,0,1,0,0,0,1,0,1,0,2.400017,1
1,1,0,0,0,1,0,1,0,0,0,1.244467,1
0,1,0,0,0,1,0,0,0,0,0,2.422217,1
1,0,0,0,0,0,1,0,1,0,0,2.422217,1
0,0,0,0,0,0,1,0,1,0,0,2.222233,1
0,1,0,1,0,0,0,1,0,0,0,2.222233,1
0,0,0,0,0,1,0,0,1,0,0,2.222233,1
