iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,1.733333,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.76,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.266667,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,10,1.0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,1.0,0
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.533333,1
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,10,1.0,0
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,1.533333,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,1.6,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.333333,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.4,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10,1.0,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.333333,1
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,1.0,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.3,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.3,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.3,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,2.266667,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,2.3,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.2,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,2.2,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.2,1
