encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,0,0,2.104167,1
0,1,0,1,0,0,0,1,1,1,0,1.775,1
0,1,0,0,0,1,0,0,0,0,0,2.194444,1
0,0,0,0,1,0,0,0,1,0,0,1.0,1
1,1,0,1,0,0,0,0,0,0,0,2.2875,1
0,1,0,1,0,0,0,1,0,0,0,2.303571,1
1,1,0,0,0,0,1,0,0,0,0,1.675,1
1,0,0,0,1,0,0,0,1,0,0,2.306818,1
1,0,0,0,1,0,0,1,1,0,1,1.0,1
0,1,0,1,0,0,0,0,1,0,0,1.0,1
1,0,0,0,1,0,0,0,1,0,1,1.84375,1
0,1,0,0,1,0,0,0,1,0,1,1.96875,1
1,1,0,0,0,1,0,0,0,0,0,2.09375,1
0,1,0,0,1,0,0,1,1,0,1,2.125,1
1,0,0,0,0,0,1,0,1,0,0,1.666667,1
0,0,0,0,0,1,0,0,1,0,0,1.5625,1
0,1,0,0,1,0,0,0,0,0,0,1.375,1
1,1,0,0,1,0,0,0,0,0,1,1.25,1
0,1,0,0,1,0,0,0,0,0,1,1.25,1
