encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.6311,1
1,1,0,0,1,0,0,0,0,0,0,1.955567,1
0,0,0,0,1,0,0,0,0,1,1,1.199967,1
1,0,0,0,0,0,1,0,1,0,0,2.6222,1
0,0,0,1,0,0,0,0,0,1,0,1.199967,1
0,0,0,0,1,0,0,0,1,0,0,2.6222,1
0,0,0,0,0,1,0,0,1,1,0,2.6311,1
0,0,0,0,0,1,0,0,1,0,0,1.933333,1
1,1,1,0,0,0,0,0,0,1,0,1.199967,1
0,0,0,0,1,0,0,1,1,0,1,1.199967,1
0,1,1,0,0,0,0,1,0,0,0,1.6667,1
0,1,0,0,1,0,0,1,1,1,0,1.977733,1
0,0,0,0,1,0,0,0,1,0,1,1.977733,1
