encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.102855,1
1,1,0,0,1,0,0,0,0,0,0,1.577771,1
1,1,0,0,0,1,0,0,0,0,0,1.884855,1
0,1,0,0,1,0,0,1,1,1,1,1.894927,1
0,0,0,0,1,0,0,0,1,0,1,1.203014,0
0,0,0,0,1,0,0,1,1,0,1,1.001005,0
1,1,0,0,1,0,0,0,1,0,1,0.626218,0
0,0,0,0,1,0,0,0,0,0,0,0.876745,0
0,1,0,1,0,0,0,1,0,0,0,2.179948,1
0,1,0,0,1,0,0,1,1,1,0,2.253448,1
0,0,0,0,1,0,0,0,1,0,0,1.861627,1
0,0,0,0,0,1,0,0,0,0,0,1.941416,1
0,1,1,0,0,0,0,1,0,0,0,1.696459,1
0,0,0,0,1,0,0,1,0,0,1,1.906052,1
1,1,0,0,1,0,0,0,0,1,0,1.668709,1
0,1,0,0,1,0,0,1,1,0,1,1.872727,1
0,0,0,0,1,0,0,0,0,1,1,0.921245,0
0,1,0,0,1,0,0,0,0,0,1,1.214164,0
0,0,0,0,0,1,0,0,0,1,0,1.427273,1
1,1,0,0,1,0,0,0,0,0,1,1.238373,0
0,1,0,0,1,0,0,0,0,0,0,1.931961,1
0,0,0,0,0,1,0,0,1,0,0,1.5889,1
1,0,0,0,1,0,0,0,1,0,0,1.872727,1
0,1,0,1,0,0,0,1,1,1,0,1.859568,1
0,1,0,0,0,1,0,0,0,0,0,1.859568,1
1,0,0,0,1,0,0,0,1,0,1,1.713109,1
0,0,0,0,0,0,1,0,1,0,0,1.713109,1
