encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,2.083644,1
0,1,0,0,0,0,1,0,0,1,0,2.475255,1
0,0,0,0,0,0,1,0,1,0,0,2.604923,1
0,1,1,0,0,0,0,1,0,1,0,0.85,0
1,1,0,0,0,1,0,0,1,0,0,0.85,1
0,1,1,0,0,0,0,0,0,0,0,0.85,1
0,0,1,0,0,0,0,1,0,1,0,0.85,0
0,1,1,0,0,0,0,1,1,1,0,0.85,1
0,0,1,0,0,0,0,0,1,1,0,0.85,1
0,0,0,0,0,0,1,1,0,1,0,0.85,1
1,0,1,0,0,0,0,0,1,0,0,1.9778,1
1,1,0,0,0,1,0,0,0,0,0,2.468533,1
1,0,0,0,0,0,1,0,0,1,0,2.005533,1
0,1,0,1,0,0,0,1,0,0,0,2.483333,1
1,0,1,0,0,0,0,0,0,1,0,2.26,1
1,0,0,0,0,0,1,0,1,0,0,2.37168,1
0,0,0,0,0,1,0,0,0,0,0,2.37168,1
0,0,0,0,0,1,0,1,1,1,0,1.3806,1
0,0,0,0,0,1,0,1,0,1,0,1.5861,1
0,0,0,0,0,1,0,1,0,0,0,1.5861,1
0,1,0,0,0,1,0,0,0,0,0,2.00555,1
0,0,0,0,0,1,0,0,1,0,0,1.7917,1
