OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1.725933,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.842227,1
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1.725933,1
0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1.177733,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.348133,0
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1.388867,0
1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1.725933,1
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.348133,0
1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1.177733,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.177733,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.1,0
1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1.422233,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.1,0
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1.955583,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.244467,0
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1.922217,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.244467,0
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.922217,1
0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1.244467,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1.244467,0
1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1.244467,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.244467,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.500033,0
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1.500033,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2.133333,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.9333,1
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.9333,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.133333,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.133333,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.133333,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1.9333,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1.9333,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.833367,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1.833367,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.833367,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.833367,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.833367,1
