iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,90,0.866667,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,2.441667,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,90,1.5,1
0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,90,0.6,0
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,0.85,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,0.7,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.36,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10,1.516667,1
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,1.42,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,10,0.6,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,0.95,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,10,1.2,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.328571,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,1.2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,2.314286,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.083333,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,0.5,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,0.7,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,0.7,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.25,0
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,90,1.6,1
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,1.6,1
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.4,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.16,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.16,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.4,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.866667,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.55,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.95,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.2,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.9,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.95,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.7,1
