auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,1,1,0,0,0,0,0,1,1,0,1.222222,0
0,1,0,0,0,0,0,1,0,0,1,0,1.222222,0
1,0,0,0,1,0,0,0,0,1,0,0,1.911111,1
0,0,0,0,1,0,0,0,0,1,0,0,1.703704,1
1,0,0,0,0,0,0,1,0,1,1,0,1.888889,1
0,0,0,0,0,0,1,0,0,1,0,0,1.911111,1
1,0,0,0,1,0,0,1,0,1,0,0,2.0,1
0,0,1,1,1,0,0,0,0,1,1,0,1.222222,0
1,0,0,0,0,0,0,0,1,0,0,0,1.222222,0
1,1,0,0,1,0,0,1,0,0,1,0,1.851852,1
0,0,0,0,0,1,0,0,0,1,1,0,1.222222,0
0,0,0,0,0,1,0,1,0,0,1,0,1.222222,0
1,0,0,0,0,0,0,1,0,0,1,1,1.222222,0
1,0,0,0,0,0,0,1,0,0,1,0,1.222222,0
1,0,0,0,1,0,1,0,0,1,1,0,1.222222,0
1,0,0,0,0,0,0,0,0,0,1,1,1.222222,0
1,0,0,0,0,0,1,0,0,1,1,0,1.222222,0
1,0,0,0,0,0,0,0,0,0,1,0,1.222222,0
1,0,0,0,0,0,0,0,0,0,0,0,0.777778,0
0,0,0,0,0,0,0,0,0,1,0,0,0.777778,0
0,0,0,0,0,0,0,1,0,1,0,0,0.777778,0
0,0,1,0,1,0,0,0,0,1,0,0,0.777778,0
0,0,0,0,1,0,0,0,0,0,0,0,1.805556,1
1,0,0,0,0,1,0,0,0,0,1,0,0.777778,0
1,1,0,1,0,0,0,0,0,0,0,0,1.0,0
1,1,0,0,0,0,0,0,0,0,1,0,1.0,0
1,1,0,0,0,0,0,1,0,0,0,0,1.0,0
1,1,0,0,0,0,0,0,0,0,0,1,1.0,0
1,1,0,1,0,0,0,0,0,0,1,1,1.5,1
1,1,0,0,1,0,0,0,0,0,1,0,1.5,1
1,1,0,0,0,0,0,1,0,1,0,0,1.592593,1
1,1,0,0,0,0,0,0,0,1,0,0,1.0,0
0,0,0,1,0,0,0,0,0,0,0,0,1.222222,0
0,1,0,0,0,0,0,0,0,0,0,1,1.222222,0
0,0,0,0,0,0,0,1,0,0,0,0,1.611111,1
0,1,0,0,1,0,0,0,0,0,0,0,1.222222,0
0,0,0,1,0,0,0,1,0,0,0,0,1.222222,0
0,0,1,0,0,0,0,0,0,1,0,0,1.222222,0
0,0,0,1,1,0,0,1,0,1,0,1,1.222222,0
0,0,0,1,0,0,0,0,0,0,0,1,1.555556,1
0,0,0,1,0,0,0,0,0,1,0,0,1.777778,1
0,1,0,0,0,1,0,1,0,1,1,0,1.555556,1
0,0,0,0,0,1,1,1,0,1,1,1,1.555556,1
0,0,0,0,0,0,1,0,0,0,0,0,1.555556,1
0,0,0,0,0,0,1,0,0,1,1,0,1.555556,1
1,0,0,0,0,0,1,0,0,1,0,0,1.555556,1
1,0,0,0,1,0,1,0,0,1,0,0,1.555556,1
0,0,0,1,0,0,1,1,0,1,1,0,1.555556,1
1,0,0,0,1,1,0,0,0,0,1,0,1.222222,0
1,0,0,1,0,1,0,0,0,0,0,1,1.222222,0
1,0,0,1,0,0,0,0,0,0,1,0,1.388889,0
1,1,1,0,0,0,0,1,0,1,0,0,1.388889,0
1,0,0,1,0,0,0,0,0,0,0,0,1.388889,0
