OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.879357,1
0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0.996814,0
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0.996814,0
1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0.996814,0
0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0.996814,0
0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0.996814,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.996814,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.996814,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.996814,0
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.996814,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.035714,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.139671,0
1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1.139671,0
1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1.139671,0
1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1.139671,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.139671,0
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1.139671,0
1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1.139671,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.612693,0
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.169305,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.349229,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.905824,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.612693,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.612693,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.030164,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1.447586,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.007914,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.191538,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.191538,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.191538,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.634943,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2.191538,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.931757,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.931757,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.634943,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.8,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.8,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.8,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.8,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.853957,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.853957,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.853957,1
