NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,2,2.84002,1
0,1,1,0,1,0,0,0,0,0,0,1,0,8,8,1,2.84002,1
0,1,0,0,0,0,1,0,0,1,0,0,0,8,160,0,2.84002,1
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,1,2.155567,1
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,2,1.533367,1
1,0,0,0,0,0,0,0,0,0,1,0,1,22,8,1,1.533367,1
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,1.533367,1
0,0,1,0,0,0,0,0,1,1,0,1,1,48,8,1,1.533367,1
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,1.533367,1
0,1,1,0,0,0,0,0,0,1,1,1,0,44,8,1,1.533367,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,1,2.500017,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,160,0,1.8,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,2.200033,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,2.200033,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,1,2.200033,1
