iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.662983,1
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,1.363867,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0.8278,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,0.8278,0
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,90,1.003733,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.264511,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,0.8278,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.003733,0
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,10,0.8278,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.8278,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.519467,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.71945,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90,0.8417,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.14446,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.519467,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,2.13335,1
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.44165,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.002775,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.155575,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,1.4861,1
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,90,1.1944,0
0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,1.1944,0
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.1944,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.989833,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.5417,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10,1.86115,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.86115,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.8389,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.6222,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.8389,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.6806,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.6806,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,1.6806,1
