OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.554677,1
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.657118,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.174614,0
1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1.356595,0
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1.174614,0
1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1.356595,0
1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1.174614,0
1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1.174614,0
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1.174614,0
0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1.174614,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.8296,1
1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1.161871,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.039124,1
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.734893,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.942857,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1.415829,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.415829,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.289671,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.976207,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.996814,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.152381,1
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1.625386,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.007914,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.161905,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.161905,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.161905,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.790443,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.919064,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.653957,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.653957,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.653957,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.653957,1
