auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,0,1,0,1,0,1,0,1,0,1,1.64165,1
0,1,1,0,1,1,0,0,0,1,1,0,1.64165,1
0,1,0,1,0,1,0,1,0,1,0,0,0.9833,0
1,1,0,1,1,1,1,0,1,1,1,0,0.9833,0
0,1,0,1,0,1,1,1,1,0,1,0,0.9833,0
1,1,1,1,1,1,0,1,1,1,0,1,0.9833,0
0,1,1,1,1,1,1,1,1,1,0,1,0.9833,0
0,1,0,1,0,1,1,1,1,1,1,0,0.9833,0
0,1,1,1,1,1,1,0,1,1,1,0,0.9833,0
0,1,0,0,1,1,1,1,1,1,0,0,0.9833,0
1,0,0,1,0,0,0,0,0,0,1,0,0.8194,0
1,1,0,1,0,0,0,0,0,0,0,0,2.231467,1
1,0,1,1,1,0,1,1,1,1,1,0,0.8194,0
0,1,1,1,1,0,0,0,0,1,1,0,1.4972,0
0,1,0,1,0,0,0,0,0,0,1,0,1.4972,0
0,1,0,1,0,0,1,1,0,1,0,1,1.1583,0
0,1,1,1,0,0,1,1,0,1,0,1,1.1583,0
0,1,0,1,1,0,0,1,0,1,1,0,1.4972,0
0,1,0,1,0,0,0,0,1,0,1,0,1.4972,0
1,1,0,1,0,1,0,0,0,0,1,0,0.8194,0
1,1,0,0,0,0,0,0,0,0,0,1,1.983325,1
1,1,0,1,0,0,0,1,0,1,0,0,2.11388,1
1,1,1,1,0,0,1,1,0,1,0,1,1.869425,1
1,1,0,1,0,0,0,1,0,1,0,1,1.983325,1
0,0,0,1,0,1,0,0,0,0,1,0,1.5861,1
0,1,0,0,0,0,0,1,1,1,0,0,1.1222,0
0,1,1,1,0,0,1,1,1,1,0,1,1.1222,0
1,1,1,0,0,0,0,0,0,0,0,1,1.0472,0
1,1,0,0,0,0,1,1,0,1,0,1,1.701833,1
1,1,1,1,1,0,0,1,0,1,1,0,1.4222,0
1,1,0,0,0,0,0,0,0,0,0,0,1.841667,1
1,0,1,1,0,0,0,0,0,0,0,0,1.0472,0
0,1,0,1,0,0,0,1,0,1,1,0,1.55,1
0,1,1,1,1,0,0,1,1,1,1,0,1.55,1
0,1,1,1,1,0,0,0,1,0,1,0,1.55,1
1,1,1,1,1,0,0,0,0,1,1,0,1.2972,0
1,1,0,1,0,0,1,0,0,0,1,0,1.59165,1
1,1,1,1,1,0,1,1,0,1,0,1,1.69445,1
1,1,0,1,1,0,0,0,0,1,1,0,1.5111,0
1,1,0,1,1,0,1,0,0,1,0,0,1.5111,0
1,1,1,1,1,0,1,1,0,1,1,0,1.5111,0
1,1,0,0,0,0,0,1,0,1,0,1,1.5111,1
0,1,0,0,0,0,1,1,0,1,0,1,1.5917,1
0,1,0,0,0,0,0,1,0,0,0,0,1.5917,1
1,1,1,0,0,0,0,1,0,1,0,1,1.5917,1
1,1,0,1,0,0,0,0,0,0,0,1,1.5917,1
