auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,1,0,0,0,0,0,0,1,0,1.285714,0
0,1,1,1,1,0,0,0,1,1,1,0,1.285714,0
0,0,0,0,0,1,1,0,0,0,1,1,1.928571,1
0,0,1,0,0,1,1,0,0,0,0,0,1.571429,1
0,0,0,0,0,1,0,1,0,0,1,0,1.928571,1
0,0,0,0,0,1,1,0,0,0,1,0,1.928571,1
0,1,1,1,1,1,1,0,0,0,0,0,1.571429,1
0,1,0,1,1,1,0,1,0,1,1,0,1.571429,1
0,0,0,0,0,1,0,1,1,1,0,0,1.285714,0
0,0,0,0,0,1,1,1,1,1,1,0,1.285714,0
1,1,1,1,1,0,1,0,0,0,0,0,1.142857,0
1,1,1,1,1,0,1,1,0,1,0,1,1.142857,0
1,1,1,1,1,0,1,0,0,0,1,0,1.142857,0
1,1,1,1,1,0,0,0,0,0,1,1,1.142857,0
1,1,1,1,1,0,0,0,0,0,1,0,1.142857,0
1,0,0,1,0,0,0,1,0,1,0,1,1.5,0
1,0,1,1,0,0,0,1,0,1,0,1,1.142857,0
1,0,0,0,0,0,0,1,0,1,0,0,1.357143,0
1,0,0,0,0,0,0,0,0,0,1,1,1.142857,0
1,0,0,1,0,0,0,0,0,0,1,0,1.5,0
1,0,1,1,1,1,0,1,0,1,0,0,1.5,0
1,0,1,1,1,1,1,1,0,1,0,1,1.5,0
1,0,0,0,0,0,0,0,0,1,0,0,1.428571,0
1,0,0,0,1,0,0,0,0,0,0,0,1.428571,0
1,0,0,0,0,0,0,0,0,0,1,0,1.428571,0
1,0,0,0,0,0,0,0,0,0,0,1,1.428571,0
1,0,1,0,1,0,0,0,0,0,1,0,1.428571,0
1,0,0,0,0,0,0,1,0,0,1,0,1.928571,1
1,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,0,0,0,0,0,0,1,0,1,0,0,1.571429,1
1,0,1,0,0,0,0,0,0,0,0,0,1.0,0
1,0,1,0,0,0,0,1,0,1,0,0,1.0,0
1,0,1,0,0,0,0,1,0,0,0,0,1.0,0
1,1,1,1,1,1,0,1,0,1,1,1,1.0,0
0,1,0,1,1,1,1,1,1,1,1,0,1.0,0
0,0,0,1,0,0,0,0,0,0,0,0,1.571429,1
0,0,0,0,0,0,1,0,0,0,0,0,1.571429,1
0,1,0,0,0,0,0,0,0,0,0,1,1.571429,1
0,0,1,0,1,0,0,0,0,0,0,1,1.571429,1
0,0,0,1,0,0,0,0,0,1,0,0,1.571429,1
0,0,0,0,0,0,0,0,0,0,0,1,1.571429,1
0,0,0,0,0,0,0,0,0,1,0,0,1.571429,1
0,1,1,1,1,0,1,0,0,1,0,0,1.571429,1
0,0,0,0,0,0,1,1,0,0,0,1,1.571429,1
0,0,0,0,0,1,0,0,0,1,1,0,1.571429,1
0,0,0,0,0,1,0,0,0,0,1,1,1.571429,1
0,0,0,0,0,1,0,0,0,0,1,0,1.571429,1
