NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,2.846889,1
0,1,0,0,0,0,1,0,0,1,0,1,0,22,160,0,1.674067,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,2.846889,1
1,0,1,1,0,0,0,1,0,0,0,1,0,8,8,0,1.0,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.0,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,1.0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,2,1.6222,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,2.249975,1
0,1,0,0,0,0,1,0,0,0,0,1,0,22,8,0,1.0,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,1.0,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.67775,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.67775,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.459233,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.459233,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.3333,1
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,2.1333,1
