encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.76,1
0,1,0,0,0,0,1,0,0,1,0,2.76,1
1,1,0,0,0,1,0,1,0,0,0,1.488867,1
0,1,0,0,1,0,0,0,0,0,1,2.096267,1
1,1,0,0,1,0,0,0,0,0,1,1.488867,1
0,0,0,0,1,0,0,0,0,0,0,1.488867,1
1,1,0,0,1,0,0,0,1,0,1,1.488867,1
1,1,0,0,0,1,0,0,1,0,0,1.488867,1
0,1,0,0,0,1,0,1,0,1,0,1.488867,1
1,0,0,0,0,1,0,1,0,0,0,1.488867,1
0,0,0,0,1,0,0,0,0,1,0,2.411117,1
0,0,0,0,0,1,0,0,0,1,0,2.411117,1
1,1,0,0,1,0,0,0,0,1,0,2.411117,1
1,1,0,0,0,0,1,0,0,0,0,2.411117,1
0,1,0,0,0,1,0,0,0,0,0,2.088933,1
1,0,0,0,0,0,1,0,0,1,0,2.088933,1
