encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,0.9444,0
0,0,0,0,1,0,0,0,0,0,1,1.548133,1
0,1,0,0,1,0,0,0,0,0,0,0.9444,1
0,0,0,1,0,0,0,1,1,0,0,2.0926,1
1,0,0,0,1,0,0,0,1,0,1,2.61778,1
0,0,0,0,0,1,0,1,0,0,0,2.372225,1
0,1,0,0,1,0,0,0,1,0,1,2.614817,1
0,0,0,1,0,0,0,1,1,1,0,0.9444,1
0,0,0,0,0,1,0,1,1,1,0,0.9444,1
0,1,0,0,1,0,0,0,0,0,1,0.9444,1
0,0,0,0,1,0,0,1,0,0,1,1.35,1
0,0,0,0,1,0,0,0,0,0,0,1.35,1
0,0,0,0,1,0,0,1,1,0,1,1.35,1
0,1,0,0,0,1,0,0,0,0,0,1.89445,1
1,1,0,0,1,0,0,0,0,0,0,2.401867,1
1,0,0,0,1,0,0,0,1,0,0,1.6889,1
0,0,0,0,0,1,0,0,0,0,0,1.6889,1
1,0,0,0,0,0,1,0,0,1,0,1.9167,1
0,1,0,0,0,0,1,0,0,1,0,1.9167,1
1,1,0,1,0,0,0,0,0,0,0,1.9167,1
0,0,0,0,1,0,0,0,0,1,0,1.9167,1
