iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.888867,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.517438,1
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.377733,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,1.377733,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.377733,0
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,10,1.177733,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,1.177733,0
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,90,1.877733,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,1.177733,0
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,1.177733,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.996267,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.466642,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.1444,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.533317,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.351833,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.351833,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.955517,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.9222,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.955517,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.277783,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.744433,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,1.744433,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.744433,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10,1.744433,1
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,90,1.6444,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.144467,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.144467,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.144467,1
