encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,1.920657,1
0,1,0,1,0,0,0,1,0,0,0,2.339286,1
0,0,0,1,0,0,0,1,1,0,0,1.755543,1
0,0,0,0,0,1,0,0,0,0,0,2.62667,1
0,0,0,0,0,1,0,0,0,1,0,1.920657,1
0,0,0,0,1,0,0,0,0,1,0,2.338975,1
1,1,0,0,1,0,0,0,0,0,1,1.107914,1
0,0,0,0,1,0,0,0,0,0,0,1.107914,1
0,0,0,1,0,0,0,1,1,1,0,1.778417,1
0,0,0,0,1,0,0,1,1,0,1,1.107914,1
0,0,0,0,1,0,0,0,0,0,1,1.63335,1
0,1,0,0,1,0,0,0,0,0,0,2.202549,1
0,1,0,0,0,1,0,0,0,0,0,2.202549,1
0,0,0,0,1,0,0,0,1,0,0,1.028571,1
0,1,0,1,0,0,0,1,1,1,0,1.423793,1
0,1,1,0,0,0,0,1,0,0,0,2.058205,1
0,0,0,0,1,0,0,0,1,0,1,1.523843,1
0,1,0,0,1,0,0,0,1,0,1,1.653957,1
1,1,0,0,0,1,0,0,0,0,0,1.653957,1
1,0,0,0,0,0,1,0,0,1,0,1.653957,1
