auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,1,0,0,0,0,0,0,0,0,0,1.164062,0
1,0,1,0,0,0,0,0,0,0,0,0,1.956371,1
0,0,0,0,0,0,0,1,0,1,1,0,0.952414,0
1,1,1,1,1,0,0,0,0,0,0,0,1.839671,1
0,0,1,0,0,0,1,1,0,1,1,0,0.952414,0
0,0,1,1,1,0,0,0,0,0,0,0,1.846839,1
1,1,0,1,1,0,0,0,0,1,0,0,1.286776,0
0,0,1,0,0,0,0,0,0,0,1,0,0.952414,0
0,0,1,0,0,0,0,0,0,0,0,1,1.995271,1
0,1,0,0,0,0,0,1,0,1,1,0,0.952414,0
1,0,0,0,0,0,0,0,0,0,0,0,0.984171,0
0,0,1,0,0,0,1,0,0,0,0,0,1.5556,1
1,0,0,0,0,0,0,0,0,1,0,1,0.984171,0
0,0,1,0,0,0,0,0,0,1,0,0,1.676207,1
0,1,1,1,1,1,1,1,0,0,1,0,1.438129,0
0,1,1,1,1,1,0,0,0,0,1,0,1.438129,0
1,1,1,1,1,1,1,1,1,0,0,0,1.438129,1
0,1,1,1,0,1,1,1,1,0,0,0,1.438129,0
0,1,1,1,1,1,1,0,1,0,0,1,1.438129,0
0,0,0,0,0,1,1,0,0,0,0,0,1.438129,0
0,0,1,1,1,1,0,0,0,0,0,0,1.438129,0
0,0,1,0,0,1,0,0,0,0,0,0,1.438129,0
0,0,0,0,0,1,0,0,0,0,0,0,1.438129,0
0,0,0,0,0,1,0,1,0,0,0,0,1.438129,0
1,1,0,1,0,0,0,0,0,0,0,0,1.025386,0
1,1,0,0,0,0,0,1,0,0,0,0,1.025386,0
1,1,0,1,0,0,0,0,0,1,0,0,1.025386,0
1,1,0,0,0,0,0,1,0,1,1,0,1.607914,1
1,1,1,0,0,0,0,0,0,0,0,0,1.607914,1
1,1,0,0,0,0,0,0,0,0,0,0,1.025386,0
1,1,1,1,1,0,0,0,0,0,1,0,1.607914,1
0,0,0,1,0,0,0,0,0,0,0,1,1.412743,0
1,0,1,1,0,0,0,0,0,0,0,0,1.412743,0
0,0,0,1,0,0,0,0,0,0,0,0,1.676207,1
0,0,1,1,0,0,0,0,0,0,0,0,1.676207,1
0,0,1,1,0,0,0,0,0,1,0,0,1.412743,0
0,0,1,1,0,0,0,0,0,0,0,1,1.676207,1
0,0,1,0,1,0,0,0,0,0,0,1,1.5111,1
0,0,0,1,0,0,0,1,0,0,0,0,1.5111,1
0,0,0,1,0,0,0,1,0,0,0,1,1.5111,1
1,1,0,0,0,0,0,1,0,1,0,0,1.476157,1
1,0,1,0,0,0,0,0,0,0,1,0,1.476157,1
1,0,0,0,0,0,1,0,0,0,0,0,1.476157,1
1,0,0,0,0,0,0,1,0,1,0,0,1.476157,1
