NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,1,2.333333,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,1.533333,1
1,0,1,1,0,1,1,0,0,1,0,0,0,22,320,0,0.8,0
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,2.428571,1
0,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,1.466667,1
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,2.15,1
1,1,1,0,0,1,0,0,1,1,0,1,0,44,160,0,0.8,1
0,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,0.8,0
1,1,0,0,0,0,0,0,1,1,0,0,0,48,8,0,0.8,1
0,0,0,1,1,0,0,0,0,0,0,1,0,44,8,2,0.8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,2.45,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,320,0,1.4,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,1.4,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,2.2,1
1,0,1,1,0,1,1,0,0,0,0,1,0,8,160,0,1.8,1
1,0,1,1,0,1,1,0,0,1,0,0,0,8,8,0,1.8,1
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,2.0,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,1.4,1
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,0,2.0,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.0,1
0,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,2.0,1
0,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.4,1
