encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,0,2.585167,1
1,0,0,0,0,0,1,0,0,1,0,2.599975,1
0,1,0,0,1,0,0,1,1,1,1,1.311067,1
0,1,0,0,1,0,0,1,1,1,0,2.311067,1
0,0,0,0,1,0,0,0,0,1,0,1.859267,1
0,1,1,0,0,0,0,1,0,0,0,2.57332,1
1,0,0,0,0,0,1,1,0,0,0,2.57332,1
0,0,0,0,0,1,0,1,0,1,0,1.311067,1
0,0,0,0,0,1,0,1,1,1,0,1.311067,1
0,0,0,0,1,0,0,0,0,0,0,1.311067,1
0,1,0,0,1,0,0,0,1,0,1,1.4667,1
1,1,0,0,1,0,0,0,0,0,0,1.4667,1
0,1,0,0,1,0,0,0,0,0,0,1.977733,1
