NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.900025,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,2.901256,1
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,2.901256,1
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.6667,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.2667,1
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.2667,1
1,0,1,0,0,1,1,0,0,1,0,0,1,22,160,0,1.2667,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,1.2667,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,1.2667,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,160,0,1.2667,1
1,0,1,0,0,1,0,0,0,0,1,1,1,8,8,0,2.705575,1
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,1.4667,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,2.303733,1
1,1,1,0,0,0,0,0,0,1,1,1,0,22,8,0,2.34445,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,1.7778,1
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,2.2889,1
0,1,0,0,0,1,1,0,0,0,0,0,0,44,8,0,1.8667,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.1111,1
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.1111,1
