auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,1,1,0,0,0,1,1,1.56,0
1,0,1,0,0,1,0,0,0,0,1,0,1.166667,0
1,0,0,0,1,1,0,0,0,0,1,0,1.15,0
1,0,0,0,0,1,0,0,0,0,0,0,1.56,0
1,0,0,0,0,1,0,0,0,0,1,0,1.4,0
1,0,0,0,0,1,0,1,0,1,1,0,1.4,0
1,0,0,1,0,1,0,1,0,0,1,0,0.7,0
1,1,1,1,1,0,1,1,0,1,0,1,1.716667,1
1,1,1,1,1,1,1,1,0,1,1,1,0.7,0
1,1,1,1,1,1,1,1,0,1,0,1,0.7,0
1,0,0,0,0,0,0,0,0,0,0,1,0.5,0
1,0,1,0,1,0,1,0,0,0,1,0,0.5,0
1,0,0,0,0,0,0,1,0,0,0,1,0.5,0
1,0,0,0,0,0,0,0,0,1,1,1,0.5,0
1,0,0,0,0,0,1,0,0,0,1,0,1.65,1
1,0,1,0,0,0,0,0,0,0,1,0,0.5,0
1,1,1,1,1,0,0,0,0,0,1,1,0.5,0
1,1,0,1,0,0,0,0,0,0,1,1,0.5,0
1,0,0,0,0,0,0,0,0,0,1,0,1.7,1
0,0,0,0,0,0,0,1,0,1,1,0,0.5,0
0,0,0,0,0,0,0,0,0,0,1,0,0.5,0
0,0,0,0,0,0,0,1,1,1,1,0,0.5,0
0,0,0,0,0,1,0,0,0,0,1,1,1.05,0
0,0,0,1,0,1,0,0,0,0,1,0,0.5,0
0,0,0,0,0,1,0,0,0,1,1,1,0.5,0
0,0,0,0,0,1,0,0,0,1,1,0,0.5,0
0,0,0,0,0,1,0,0,0,0,0,0,0.5,0
0,0,0,0,0,1,1,0,0,0,1,0,0.5,0
0,0,0,0,0,1,0,0,1,0,1,0,0.5,0
1,0,0,0,0,1,1,0,0,1,1,0,1.45,0
1,0,0,0,0,1,1,1,0,1,1,0,1.45,0
1,0,0,0,0,1,1,0,0,0,1,0,1.45,0
1,1,1,1,1,0,0,0,0,0,1,0,1.3,0
1,1,0,0,1,0,0,0,0,0,1,0,1.65,0
1,1,0,0,0,0,0,0,0,0,1,0,1.65,1
1,1,1,1,1,0,1,0,0,0,1,1,1.65,1
1,1,1,1,1,0,1,0,0,1,1,0,1.65,0
1,0,0,1,1,0,0,0,0,0,1,0,1.9,1
1,0,0,0,1,0,0,0,0,0,1,0,1.866667,1
1,0,0,0,0,0,0,1,0,0,1,0,1.35,0
0,0,0,0,0,1,0,0,0,0,1,0,1.1,0
0,0,0,0,0,1,0,1,0,0,1,0,1.1,0
1,0,1,0,1,0,0,0,0,0,1,0,1.1,0
1,0,0,0,0,0,0,1,0,1,1,0,1.1,0
1,0,0,0,1,0,0,1,0,0,1,0,1.1,0
1,0,0,0,0,0,0,0,0,1,1,0,1.1,0
1,1,1,1,1,0,1,0,0,0,0,0,1.6,0
1,1,1,1,1,0,1,0,0,0,1,0,1.6,0
1,1,1,1,1,0,1,1,0,1,1,0,1.6,0
1,1,0,0,0,0,1,0,0,1,1,0,1.6,0
1,0,1,0,0,1,1,1,0,1,1,0,1.2,0
0,0,0,1,1,0,0,0,0,0,0,0,2.15,1
0,0,0,0,1,0,0,0,0,0,1,0,1.9,1
0,0,1,1,1,0,0,0,0,0,0,0,2.15,1
1,0,0,1,1,0,0,0,0,0,0,0,1.9,1
1,0,0,0,1,0,0,1,0,1,0,1,2.15,1
1,0,1,1,1,0,0,0,0,1,0,1,1.9,1
0,0,0,1,0,0,0,0,0,0,0,0,2.1,1
0,0,0,1,0,0,1,0,0,0,0,0,2.1,1
0,0,0,0,1,0,1,0,0,0,0,0,2.1,1
0,0,0,0,0,0,1,1,0,0,0,0,2.1,1
0,0,0,1,0,0,0,0,0,0,0,1,2.1,1
0,0,0,0,0,0,1,1,0,0,0,1,2.1,1
1,0,1,0,1,0,1,1,0,0,0,0,2.1,1
