encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,1,0,1,6.29
0,1,0,0,1,0,0,0,0,0,0,6.47
0,0,0,0,1,0,0,0,1,0,0,6.32
1,0,0,1,0,0,0,1,0,1,0,6.07
1,1,0,0,1,0,0,0,0,0,0,6.25
1,0,0,0,0,0,1,0,0,1,0,6.29
1,1,0,0,1,0,0,0,1,0,1,6.48
0,1,0,0,1,0,0,0,0,0,1,6.31
0,0,0,0,1,0,0,0,1,0,1,6.32
0,0,0,0,1,0,0,0,0,0,0,6.48
1,0,0,0,1,0,0,0,1,0,0,5.28
0,1,0,0,0,0,1,0,0,1,0,5.3
0,1,0,0,1,0,0,0,1,0,1,6.21
0,1,0,0,1,0,0,1,1,0,1,6.14
1,1,0,0,0,1,0,1,0,0,0,6.55
0,0,0,0,0,1,0,0,0,0,0,6.21
0,1,0,0,1,0,0,1,0,1,0,9.77
1,1,0,1,0,0,0,0,1,0,0,11.71
0,0,0,0,0,0,0,0,1,1,1,163.82688111376643
0,0,1,0,0,0,1,1,1,1,1,163.8212316799995
0,1,1,1,1,0,1,1,0,0,1,163.825815559181
0,0,1,1,0,0,0,0,0,0,1,163.82396247452488
1,1,1,0,1,1,0,0,1,1,1,163.82523327357
0,0,1,0,0,0,1,1,0,0,1,163.8287071952622
1,0,0,0,1,0,1,1,0,1,0,163.82221183632632
1,0,0,1,0,1,0,0,0,0,1,163.827173011114
0,1,1,1,1,1,0,1,1,1,1,163.8231775225293
0,0,0,0,1,1,1,1,0,1,1,163.82613384341954
0,1,0,1,1,0,0,1,0,0,0,163.82594943529705
0,0,1,1,0,1,0,1,0,1,1,163.8226748775128
