encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,1.5,1
0,0,0,0,1,0,0,0,0,1,0,1.875,1
1,1,0,0,1,0,0,0,0,0,0,1.25,1
0,0,0,0,1,0,0,1,0,0,1,1.75,1
0,0,0,0,1,0,0,0,1,0,0,1.375,0
1,0,0,0,1,0,0,0,1,0,0,1.625,1
1,0,0,0,1,0,0,0,1,0,1,1.625,1
0,1,0,0,1,0,0,0,0,0,0,1.375,1
0,0,0,0,1,0,0,0,0,0,0,0.5,1
0,0,0,1,0,0,0,0,0,1,0,0.25,0
1,0,0,0,0,0,1,1,0,0,0,1.5,1
0,1,0,0,1,0,0,0,1,0,1,1.5,1
1,1,0,0,0,1,0,0,0,0,0,1.5,1
0,1,0,0,1,0,0,1,1,1,0,1.5,1
0,0,0,0,1,0,0,0,1,0,1,0.5,0
0,0,0,0,0,1,0,0,1,0,0,1.375,1
0,0,0,0,0,1,0,0,0,0,0,1.0,1
0,1,0,0,1,0,0,1,1,1,1,1.25,1
1,0,0,0,0,0,1,0,0,1,0,1.0,1
1,0,0,0,0,0,1,0,1,0,0,1.125,1
0,1,0,0,0,0,1,0,0,1,0,1.125,1
0,0,0,0,0,1,0,0,0,1,0,1.125,1
0,1,0,0,1,0,0,1,1,0,1,1.125,0
1,1,0,0,1,0,0,0,0,1,0,1.125,1
