NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.1259,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,1.355567,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,1.355567,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,320,0,1.355567,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.84886,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.355567,1
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,2.84886,1
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,1.355567,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,1,1.355567,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.355567,1
0,1,1,0,1,0,0,0,0,0,0,0,0,8,8,0,2.555517,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.555517,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,0,2.555517,1
0,1,0,0,1,0,0,0,0,1,0,0,0,8,8,0,2.555517,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.266633,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.266633,1
