NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.78666,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,2.78666,1
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,2.78666,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,2.037033,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.5037,1
0,0,0,0,0,1,0,0,0,0,1,0,1,8,160,0,1.355567,1
0,0,0,1,0,0,0,1,0,1,0,1,0,22,8,0,1.355567,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,1.355567,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,1.355567,1
0,0,0,1,0,1,1,0,0,1,0,0,0,22,160,0,1.355567,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,1.7111,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,1.7111,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.244433,1
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.244433,1
