OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,609.743246016337
0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,605.448514168801
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,461.375003576744
0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,262.882375105169
1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,740.782192491718
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,539.895112410532
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1019.59506849055
0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,561.058505621856
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,990.309930132882
1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,752.675626499425
1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,252.28489282414586
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,252.2838811688244
1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,252.28336017256555
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,990.158221491677
1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,252.28475912752333
1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,252.28548565307167
0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,252.2814946682379
0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,252.28229033925024
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,252.28431966881382
1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,252.28282571373526
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,358.829349502246
0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,631.354525340332
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,620.498329328932
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,578.045035267533
1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,598.461132397345
1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,531.848959632522
0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,579.181846670063
0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,568.031549553325
0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,833.702838482326
1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,816.209522248684
1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,252.2862179845784
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,252.2821426289934
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,252.2840821900646
1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,252.28465184375494
