OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14753.1242444253
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,20301.5901502355
1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,14026.2982661425
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,14897.7173784115
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,16095.4101370702
1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,9929.93753513743
0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14366.9886266232
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,14484.9744535884
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,19064.9019855027
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13917.419198757
0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,14692.0768653154
1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,14236.7131239368
0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,12017.4103117842
1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,13008.2079442815
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,16106.53213116
1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,14091.820671248
1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,10943.3836428011
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14129.5145192631
1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,10958.347235807
1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,10927.2221846528
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,9811.38785069605
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9811.391199335518
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,9811.385554347944
1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,9811.391175190656
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,9811.386687384724
1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,9811.384297021255
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,9811.388792467964
0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,9811.38734928124
1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,9811.390276019423
0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,9811.385437308543
